"n","dist","evi","dt","id","date","state"
2,32.062,0.46151801943779,438,"blanca",2019-07-12 19:34:16,2
2,36.892,0.50732159614563,409,"blanca",2019-07-12 19:41:34,2
3,38.949,0.50619375705719,413,"blanca",2019-07-12 19:48:23,2
1,31.89,0.464734196662903,468,"blanca",2019-07-12 19:55:16,2
2,8,0.454346910119057,420,"blanca",2019-07-12 20:03:04,2
4,68.029,0.453015275299549,1643,"blanca",2019-07-12 20:10:04,2
1,5.385,0.435083091259003,421,"blanca",2019-07-12 20:37:27,5
2,29.017,0.421753630042076,425,"blanca",2019-07-12 20:44:28,1
2,36.056,0.420718505978584,401,"blanca",2019-07-12 20:51:33,1
5,84.723,0.472617435455322,431,"blanca",2019-07-12 20:58:14,2
7,149.646,0.418168004070009,5048,"blanca",2019-07-12 21:05:25,3
4,73.824,0.357645131647587,450,"blanca",2019-07-12 22:29:33,5
1,3,0.269566088914871,369,"blanca",2019-07-12 22:37:03,5
1,22.672,0.269566088914871,436,"blanca",2019-07-12 22:43:12,1
2,13.892,0.259016677737236,412,"blanca",2019-07-12 22:50:28,5
2,36,0.267093479633331,422,"blanca",2019-07-12 22:57:20,2
7,131.015,0.410325901848929,431,"blanca",2019-07-12 23:04:22,5
4,67.897,0.477481573820114,409,"blanca",2019-07-12 23:11:33,3
3,47.043,0.472433865070343,71695,"blanca",2019-07-12 23:18:22,2
1,12.369,0.467791497707367,432,"blanca",2019-07-13 19:13:17,5
2,12.042,0.466822355985641,419,"blanca",2019-07-13 19:20:29,2
3,34.67,0.463417092959086,409,"blanca",2019-07-13 19:27:28,5
2,34.132,0.453447818756104,416,"blanca",2019-07-13 19:34:17,5
3,56.586,0.453690111637115,465,"blanca",2019-07-13 19:41:13,2
2,20.248,0.450092256069183,376,"blanca",2019-07-13 19:48:58,5
1,19.723,0.446009814739227,435,"blanca",2019-07-13 19:55:14,5
3,36.77,0.43717501560847,417,"blanca",2019-07-13 20:02:29,2
1,1,0.42210578918457,408,"blanca",2019-07-13 20:09:26,5
4,63.6,0.396033845841885,466,"blanca",2019-07-13 20:16:14,5
3,40.012,0.402003188927968,382,"blanca",2019-07-13 20:24:00,1
6,111.611,0.391806095838547,1266,"blanca",2019-07-13 20:30:22,2
3,36.359,0.409223099549611,433,"blanca",2019-07-13 20:51:28,5
3,39.85,0.406252821286519,409,"blanca",2019-07-13 20:58:41,2
1,29.206,0.399534314870834,453,"blanca",2019-07-13 21:05:30,2
10,217.463,0.422390225529671,382,"blanca",2019-07-13 21:13:03,5
8,209.344,0.445790007710457,458,"blanca",2019-07-13 21:19:25,3
3,57.697,0.409589231014252,380,"blanca",2019-07-13 21:27:03,5
3,53.451,0.42222797870636,434,"blanca",2019-07-13 21:33:23,5
4,77.078,0.42443023622036,446,"blanca",2019-07-13 21:40:37,2
2,58.694,0.43378546833992,420,"blanca",2019-07-13 21:48:03,3
2,38.484,0.43378546833992,420,"blanca",2019-07-13 21:55:03,1
5,79.511,0.454641234874725,374,"blanca",2019-07-13 22:02:03,1
2,26.833,0.460376560688019,434,"blanca",2019-07-13 22:08:17,3
28,642.477,0.461628294416836,421,"blanca",2019-07-13 22:15:31,2
30,680.948,0.455180364847183,451,"blanca",2019-07-13 22:22:32,5
9,181.648,0.48143536845843,2059,"blanca",2019-07-13 22:30:03,5
3,38.21,0.476312776406606,436,"blanca",2019-07-13 23:04:22,5
4,88.051,0.466111734509468,69598,"blanca",2019-07-13 23:11:38,2
4,62.817,0.497842200100422,86382,"blanca",2019-07-14 18:31:36,5
5,96.462,0.456873494386673,422,"blanca",2019-07-15 18:31:18,5
6,116.469,0.365062807997068,420,"blanca",2019-07-15 18:38:20,3
3,46.043,0.285829176505407,416,"blanca",2019-07-15 18:45:20,3
6,96.519,0.293213034669558,423,"blanca",2019-07-15 18:52:16,2
2,52.631,0.353231132030487,431,"blanca",2019-07-15 18:59:19,3
5,72.422,0.396762692928314,2102,"blanca",2019-07-15 19:06:30,2
6,107.564,0.453052977720896,403,"blanca",2019-07-15 19:41:32,5
2,9.055,0.477180123329163,4211,"blanca",2019-07-15 19:48:15,3
2,33.061,0.495207935571671,428,"blanca",2019-07-15 20:58:26,5
2,7.616,0.483654379844666,449,"blanca",2019-07-15 21:05:34,5
3,16.492,0.489829421043396,1260,"blanca",2019-07-15 21:13:03,5
1,9.434,0.502179503440857,376,"blanca",2019-07-15 21:34:03,5
4,84.9,0.441052056849003,2564,"blanca",2019-07-15 21:40:19,1
6,136.624,0.451188415288925,72921,"blanca",2019-07-15 22:23:03,5
1,27.459,0.458448529243469,419,"blanca",2019-07-16 18:38:24,5
3,24.207,0.453679502010345,420,"blanca",2019-07-16 18:45:23,2
1,9.849,0.457657337188721,437,"blanca",2019-07-16 18:52:23,2
1,2,0.457657337188721,438,"blanca",2019-07-16 18:59:40,2
3,42.154,0.447403579950333,425,"blanca",2019-07-16 19:06:58,2
1,6.325,0.436220705509186,370,"blanca",2019-07-16 19:14:03,1
2,18.974,0.442276701331139,470,"blanca",2019-07-16 19:20:13,2
2,28.16,0.452995017170906,377,"blanca",2019-07-16 19:28:03,2
4,62.426,0.463278882205486,426,"blanca",2019-07-16 19:34:20,2
3,34.828,0.469706426064173,439,"blanca",2019-07-16 19:41:26,2
2,33,0.495441406965256,416,"blanca",2019-07-16 19:48:45,2
4,78.109,0.471993863582611,393,"blanca",2019-07-16 19:55:41,2
3,38.897,0.445307523012161,441,"blanca",2019-07-16 20:02:14,5
4,63.953,0.450552560389042,401,"blanca",2019-07-16 20:09:35,2
2,26.173,0.453499034047127,453,"blanca",2019-07-16 20:16:16,2
1,16.125,0.460554420948029,393,"blanca",2019-07-16 20:23:49,5
9,253.87,0.468812084860272,453,"blanca",2019-07-16 20:30:22,1
9,208.279,0.467848559220632,1234,"blanca",2019-07-16 20:37:55,5
3,46.065,0.43837175766627,408,"blanca",2019-07-16 20:58:29,5
2,22.204,0.448019474744797,466,"blanca",2019-07-16 21:05:17,1
2,13.038,0.441069886088371,375,"blanca",2019-07-16 21:13:03,5
3,67.119,0.472878644863764,434,"blanca",2019-07-16 21:19:18,2
3,45.222,0.490687956412633,406,"blanca",2019-07-16 21:26:32,2
3,46.098,0.49059937397639,421,"blanca",2019-07-16 21:33:18,2
2,30.067,0.502975881099701,417,"blanca",2019-07-16 21:40:19,2
4,54.12,0.490078002214432,443,"blanca",2019-07-16 21:47:16,5
2,23.345,0.477180123329163,406,"blanca",2019-07-16 21:54:39,1
1,11.045,0.486643612384796,73418,"blanca",2019-07-16 22:01:25,2
3,45.044,0.452875802914302,379,"blanca",2019-07-17 18:25:03,5
3,33.136,0.433747132619222,415,"blanca",2019-07-17 18:31:22,5
3,39.205,0.438317527373632,446,"blanca",2019-07-17 18:38:17,2
2,23,0.463468641042709,409,"blanca",2019-07-17 18:45:43,5
3,49.396,0.482749581336975,1257,"blanca",2019-07-17 18:52:32,2
2,34.132,0.467047959566116,412,"blanca",2019-07-17 19:13:29,5
2,30.676,0.469634816050529,419,"blanca",2019-07-17 19:20:21,1
3,40.311,0.470165908336639,411,"blanca",2019-07-17 19:27:20,2
3,54.12,0.440181622902552,455,"blanca",2019-07-17 19:34:11,2
3,37.216,0.428943107525508,396,"blanca",2019-07-17 19:41:46,2
3,71.701,0.43659649292628,81784,"blanca",2019-07-17 19:48:22,2
3,38.626,0.415974885225296,406,"blanca",2019-07-18 18:31:26,5
1,14.142,0.401604324579239,421,"blanca",2019-07-18 18:38:12,5
3,50.16,0.431103756030401,424,"blanca",2019-07-18 18:45:13,2
2,20.881,0.445853471755981,413,"blanca",2019-07-18 18:52:17,2
4,103.097,0.43241960555315,1313,"blanca",2019-07-18 18:59:10,5
3,37.162,0.414515614509583,386,"blanca",2019-07-18 19:21:03,3
4,93.263,0.444621697068214,1246,"blanca",2019-07-18 19:27:29,2
4,61.294,0.416473597288132,458,"blanca",2019-07-18 19:48:15,5
3,32.894,0.415180951356888,409,"blanca",2019-07-18 19:55:53,2
4,72.035,0.436837628483772,441,"blanca",2019-07-18 20:02:42,2
2,18.601,0.453070566058159,416,"blanca",2019-07-18 20:10:03,2
2,25.807,0.443711295723915,381,"blanca",2019-07-18 20:16:59,5
3,60.299,0.445758680502574,463,"blanca",2019-07-18 20:23:20,2
1,20.396,0.437296867370605,381,"blanca",2019-07-18 20:31:03,2
2,8.062,0.444111466407776,459,"blanca",2019-07-18 20:37:24,2
1,8,0.450926065444946,420,"blanca",2019-07-18 20:45:03,2
1,14.318,0.450926065444946,414,"blanca",2019-07-18 20:52:03,2
3,35.228,0.452765047550201,378,"blanca",2019-07-18 20:58:57,2
4,64.475,0.438939973711967,1298,"blanca",2019-07-18 21:05:15,2
5,104.709,0.430802166461945,1235,"blanca",2019-07-18 21:26:53,5
2,24.187,0.423195123672485,419,"blanca",2019-07-18 21:47:28,5
5,76.217,0.427542906999588,409,"blanca",2019-07-18 21:54:27,2
2,9.899,0.422250643372536,423,"blanca",2019-07-18 22:01:16,3
1,5.385,0.417322486639023,441,"blanca",2019-07-18 22:08:19,2
2,41.677,0.412389248609543,399,"blanca",2019-07-18 22:15:40,2
2,23.431,0.412389248609543,455,"blanca",2019-07-18 22:22:19,5
3,38.639,0.41774046421051,396,"blanca",2019-07-18 22:29:54,1
2,10.198,0.417949452996254,423,"blanca",2019-07-18 22:36:30,5
2,7.211,0.417949452996254,418,"blanca",2019-07-18 22:43:33,5
2,47.413,0.432240545749664,414,"blanca",2019-07-18 22:50:31,1
4,49.649,0.471119321882725,421,"blanca",2019-07-18 22:57:25,5
1,24.207,0.494360327720642,446,"blanca",2019-07-18 23:04:26,2
4,45.618,0.473468102514744,381,"blanca",2019-07-18 23:11:52,2
2,40.2,0.451088190078735,429,"blanca",2019-07-18 23:18:13,2
4,71.84,0.435752518475056,461,"blanca",2019-07-18 23:25:22,2
3,30.676,0.419476846853892,383,"blanca",2019-07-18 23:33:03,2
8,151.159,0.431433986872435,407,"blanca",2019-07-18 23:39:26,5
5,108.669,0.469712728261948,66711,"blanca",2019-07-18 23:46:13,5
4,80.449,0.453279785811901,1215,"blanca",2019-07-19 18:18:04,5
2,26.173,0.418870210647583,415,"blanca",2019-07-19 18:38:19,5
3,86.833,0.400261282920837,470,"blanca",2019-07-19 18:45:14,1
2,57.315,0.389554113149643,381,"blanca",2019-07-19 18:53:04,5
3,34.059,0.386397858460744,419,"blanca",2019-07-19 18:59:25,5
1,14.318,0.39222240447998,432,"blanca",2019-07-19 19:06:24,2
2,12.083,0.357218056917191,448,"blanca",2019-07-19 19:13:36,2
1,6.403,0.322213709354401,373,"blanca",2019-07-19 19:21:04,2
1,15.033,0.322213709354401,1304,"blanca",2019-07-19 19:27:17,2
1,12,0.322213709354401,407,"blanca",2019-07-19 19:49:01,5
3,21.954,0.380294611056646,399,"blanca",2019-07-19 19:55:48,1
3,31.828,0.380294611056646,411,"blanca",2019-07-19 20:02:27,2
3,47.202,0.315064320961634,435,"blanca",2019-07-19 20:09:18,1
3,73.062,0.392070919275284,2084,"blanca",2019-07-19 20:16:33,2
3,38.833,0.426036129395167,451,"blanca",2019-07-19 20:51:17,5
2,20.125,0.439200669527054,412,"blanca",2019-07-19 20:58:48,2
4,72.014,0.428405106067657,1704,"blanca",2019-07-19 21:05:40,2
2,29.732,0.417196959257126,384,"blanca",2019-07-19 21:34:04,5
2,34.015,0.428192600607872,418,"blanca",2019-07-19 21:40:28,2
4,54.12,0.35199698060751,410,"blanca",2019-07-19 21:47:26,2
4,90.255,0.32602895796299,425,"blanca",2019-07-19 21:54:16,2
4,69.893,0.431185841560364,417,"blanca",2019-07-19 22:01:21,3
5,80.156,0.460766768455505,423,"blanca",2019-07-19 22:08:18,3
15,306.007,0.403116909662882,72955,"blanca",2019-07-19 22:15:21,3
9,164.201,0.365395913521449,427,"blanca",2019-07-20 18:31:16,5
2,46.872,0.412456467747688,412,"blanca",2019-07-20 18:38:23,5
3,20.125,0.455022195974986,422,"blanca",2019-07-20 18:45:15,2
3,53.254,0.462339162826538,438,"blanca",2019-07-20 18:52:17,2
3,66.31,0.443667103846868,407,"blanca",2019-07-20 18:59:35,2
2,23.409,0.443646237254143,425,"blanca",2019-07-20 19:06:22,2
4,98.311,0.408897496759892,2513,"blanca",2019-07-20 19:13:27,2
1,3.162,0.413882583379745,430,"blanca",2019-07-20 19:55:20,5
1,28.284,0.413882583379745,420,"blanca",2019-07-20 20:02:30,5
1,25,0.413882583379745,410,"blanca",2019-07-20 20:09:30,5
2,11.705,0.405452162027359,427,"blanca",2019-07-20 20:16:20,1
2,3,0.405452162027359,433,"blanca",2019-07-20 20:23:27,2
2,12.53,0.414681360125542,419,"blanca",2019-07-20 20:30:40,1
2,21.378,0.407511219382286,409,"blanca",2019-07-20 20:37:39,2
3,51.624,0.398541430632273,417,"blanca",2019-07-20 20:44:28,5
1,4.123,0.399060249328613,441,"blanca",2019-07-20 20:51:25,2
3,35.735,0.42260996500651,398,"blanca",2019-07-20 20:58:46,2
5,78.006,0.416489505767822,1267,"blanca",2019-07-20 21:05:24,5
2,31.257,0.431807979941368,413,"blanca",2019-07-20 21:26:31,3
6,110.018,0.440279081463814,1264,"blanca",2019-07-20 21:33:24,2
3,28.601,0.420409053564072,410,"blanca",2019-07-20 21:54:28,5
1,9.899,0.40650874376297,444,"blanca",2019-07-20 22:01:18,2
2,6,0.357565671205521,403,"blanca",2019-07-20 22:08:42,2
4,61.522,0.361709542572498,432,"blanca",2019-07-20 22:15:25,2
4,73.682,0.349067203700542,415,"blanca",2019-07-20 22:22:37,2
3,66.91,0.391526083151499,411,"blanca",2019-07-20 22:29:32,3
4,94.515,0.431967556476593,411,"blanca",2019-07-20 22:36:23,2
2,42.45,0.443902671337128,421,"blanca",2019-07-20 22:43:14,5
4,93.193,0.454653099179268,436,"blanca",2019-07-20 22:50:15,5
1,8.062,0.483205497264862,410,"blanca",2019-07-20 22:57:31,3
2,18.111,0.478001564741135,439,"blanca",2019-07-20 23:04:21,2
3,43.966,0.46674770116806,414,"blanca",2019-07-20 23:11:40,2
8,203.767,0.481417171657085,69583,"blanca",2019-07-20 23:18:34,2
3,43.081,0.461495637893677,422,"blanca",2019-07-21 18:38:17,3
2,27.731,0.455980062484741,465,"blanca",2019-07-21 18:45:19,2
2,21.84,0.436607122421265,383,"blanca",2019-07-21 18:53:04,2
2,23.707,0.444295942783356,412,"blanca",2019-07-21 18:59:27,2
2,18.601,0.463668882846832,429,"blanca",2019-07-21 19:06:19,2
4,65.276,0.438825473189354,1687,"blanca",2019-07-21 19:13:28,2
4,65.192,0.407973580062389,419,"blanca",2019-07-21 19:41:35,5
2,26.249,0.409612074494362,1289,"blanca",2019-07-21 19:48:34,2
2,26.019,0.445717811584473,391,"blanca",2019-07-21 20:10:03,5
3,38.013,0.447108248869578,401,"blanca",2019-07-21 20:16:34,5
1,16.492,0.429408401250839,465,"blanca",2019-07-21 20:23:15,2
2,6.708,0.418720200657845,423,"blanca",2019-07-21 20:31:00,2
1,25.495,0.40803200006485,386,"blanca",2019-07-21 20:38:03,2
3,63.008,0.405383457740148,413,"blanca",2019-07-21 20:44:29,2
7,123.146,0.408482023647853,436,"blanca",2019-07-21 20:51:22,2
2,44.283,0.40129067003727,430,"blanca",2019-07-21 20:58:38,5
3,49.649,0.384581347306569,394,"blanca",2019-07-21 21:05:48,5
3,44.654,0.359572887420654,456,"blanca",2019-07-21 21:12:22,2
2,31.016,0.39005845785141,425,"blanca",2019-07-21 21:19:58,5
2,36.892,0.400612771511078,388,"blanca",2019-07-21 21:27:03,2
6,88.006,0.421606952945391,410,"blanca",2019-07-21 21:33:31,5
14,291.548,0.457696991307395,448,"blanca",2019-07-21 21:40:21,3
11,224.84,0.463833643631502,427,"blanca",2019-07-21 21:47:49,5
3,52.953,0.45805952946345,389,"blanca",2019-07-21 21:54:56,1
13,317.796,0.440939061916791,74220,"blanca",2019-07-21 22:01:25,5
6,93.52,0.398457576831182,415,"blanca",2019-07-22 18:38:25,5
7,133.094,0.467456353562219,463,"blanca",2019-07-22 18:45:20,3
4,74.041,0.462289914488792,380,"blanca",2019-07-22 18:53:03,3
2,15.264,0.438064306974411,414,"blanca",2019-07-22 18:59:23,3
2,32.757,0.441004812717438,466,"blanca",2019-07-22 19:06:17,2
2,42.19,0.441004812717438,391,"blanca",2019-07-22 19:14:03,2
4,43.966,0.431055992841721,409,"blanca",2019-07-22 19:20:34,1
4,76.007,0.435020700097084,425,"blanca",2019-07-22 19:27:23,2
9,186.553,0.453405996163686,1283,"blanca",2019-07-22 19:34:28,3
3,39.812,0.462605625391006,392,"blanca",2019-07-22 19:55:51,5
2,30.083,0.468953162431717,460,"blanca",2019-07-22 20:02:23,2
1,6.325,0.457657337188721,390,"blanca",2019-07-22 20:10:03,2
5,71.554,0.407007396221161,432,"blanca",2019-07-22 20:16:33,5
4,60.44,0.394344910979271,1230,"blanca",2019-07-22 20:23:45,2
3,58.138,0.428023884693782,434,"blanca",2019-07-22 20:44:15,5
3,50.606,0.389250238736471,406,"blanca",2019-07-22 20:51:29,2
3,61.205,0.354581564664841,440,"blanca",2019-07-22 20:58:15,2
2,7.28,0.319964200258255,448,"blanca",2019-07-22 21:05:35,5
1,8.944,0.338146150112152,1222,"blanca",2019-07-22 21:13:03,5
3,58.241,0.375412553548813,429,"blanca",2019-07-22 21:33:25,5
1,8.062,0.406965851783752,417,"blanca",2019-07-22 21:40:34,5
1,12.806,0.406965851783752,410,"blanca",2019-07-22 21:47:31,2
1,11.045,0.406965851783752,440,"blanca",2019-07-22 21:54:21,2
1,8.246,0.406965851783752,411,"blanca",2019-07-22 22:01:41,1
1,6.083,0.406965851783752,420,"blanca",2019-07-22 22:08:32,2
2,16.492,0.394045755267143,404,"blanca",2019-07-22 22:15:32,2
2,25.495,0.336509928107262,1264,"blanca",2019-07-22 22:22:16,5
4,64.351,0.376421310007572,423,"blanca",2019-07-22 22:43:20,5
5,113.759,0.436615478992462,413,"blanca",2019-07-22 22:50:23,5
3,48.847,0.467030117909114,467,"blanca",2019-07-22 22:57:16,3
3,63.127,0.475423137346904,372,"blanca",2019-07-22 23:05:03,2
3,52,0.47294956445694,69189,"blanca",2019-07-22 23:11:15,3
5,101.533,0.433007180690765,414,"blanca",2019-07-23 18:24:24,3
2,16.492,0.399393811821938,428,"blanca",2019-07-23 18:31:18,3
2,8.544,0.396078690886497,419,"blanca",2019-07-23 18:38:26,2
3,48.27,0.359292358160019,416,"blanca",2019-07-23 18:45:25,2
1,8.944,0.285719692707062,419,"blanca",2019-07-23 18:52:21,5
2,18.385,0.271831348538399,416,"blanca",2019-07-23 18:59:20,2
4,65.215,0.275506250560284,441,"blanca",2019-07-23 19:06:16,2
1,13.892,0.309895038604736,427,"blanca",2019-07-23 19:13:37,1
3,52.202,0.301190495491028,414,"blanca",2019-07-23 19:20:44,1
1,3,0.301782250404358,440,"blanca",2019-07-23 19:27:38,5
4,83.241,0.345509581267834,393,"blanca",2019-07-23 19:34:58,2
4,59.203,0.345509581267834,426,"blanca",2019-07-23 19:41:31,3
1,3.606,0.301782250404358,412,"blanca",2019-07-23 19:48:37,1
1,1.414,0.301782250404358,417,"blanca",2019-07-23 19:55:29,2
2,41.881,0.319964200258255,424,"blanca",2019-07-23 20:02:26,1
3,45.607,0.375412553548813,407,"blanca",2019-07-23 20:09:30,1
1,1,0.406965851783752,430,"blanca",2019-07-23 20:16:17,2
1,7.81,0.406965851783752,427,"blanca",2019-07-23 20:23:27,2
3,31.89,0.359995235999425,405,"blanca",2019-07-23 20:30:34,5
1,17.029,0.291894197463989,432,"blanca",2019-07-23 20:37:19,2
2,41.146,0.300894618034363,1246,"blanca",2019-07-23 20:44:31,2
3,60.44,0.282121062278748,421,"blanca",2019-07-23 21:05:17,5
2,39.319,0.271108955144882,427,"blanca",2019-07-23 21:12:18,1
2,33.242,0.336396858096123,458,"blanca",2019-07-23 21:19:25,2
2,42.19,0.336396858096123,391,"blanca",2019-07-23 21:27:03,2
4,101.178,0.298114582896233,401,"blanca",2019-07-23 21:33:34,1
5,88.549,0.410022336244583,434,"blanca",2019-07-23 21:40:15,3
2,25.612,0.42241096496582,454,"blanca",2019-07-23 21:47:29,3
3,33.242,0.443534215291341,379,"blanca",2019-07-23 21:55:03,2
2,7.616,0.458166718482971,411,"blanca",2019-07-23 22:01:22,2
2,30.067,0.470533967018127,432,"blanca",2019-07-23 22:08:13,2
1,24.331,0.476259887218475,424,"blanca",2019-07-23 22:15:25,5
2,24.759,0.469328999519348,422,"blanca",2019-07-23 22:22:29,2
1,10.05,0.462398111820221,410,"blanca",2019-07-23 22:29:31,2
3,25.495,0.467236717542013,429,"blanca",2019-07-23 22:36:21,2
10,177.133,0.488794079422951,70851,"blanca",2019-07-23 22:43:30,2
3,55.946,0.475638886292775,1269,"blanca",2019-07-24 18:24:21,5
1,22.136,0.482257127761841,453,"blanca",2019-07-24 18:45:30,5
3,56.613,0.465979526440303,406,"blanca",2019-07-24 18:53:03,2
4,44.944,0.449628822505474,413,"blanca",2019-07-24 18:59:49,5
3,56.613,0.462126344442368,417,"blanca",2019-07-24 19:06:42,2
10,189.842,0.412348499894142,2964,"blanca",2019-07-24 19:13:39,2
4,71.84,0.41342681646347,1222,"blanca",2019-07-24 20:03:03,5
3,63.64,0.396487335364024,4196,"blanca",2019-07-24 20:23:25,5
4,61.717,0.435790367424488,420,"blanca",2019-07-24 21:33:21,5
2,45.618,0.459351018071175,462,"blanca",2019-07-24 21:40:21,5
3,26.249,0.416029294331868,385,"blanca",2019-07-24 21:48:03,2
3,44.102,0.393708447615306,455,"blanca",2019-07-24 21:54:28,2
4,56.648,0.389525450766087,405,"blanca",2019-07-24 22:02:03,2
2,32.558,0.392802089452744,399,"blanca",2019-07-24 22:08:48,2
3,36.235,0.389121701320012,440,"blanca",2019-07-24 22:15:27,2
3,50.16,0.412724455197652,435,"blanca",2019-07-24 22:22:47,2
8,145.908,0.393563508987427,1230,"blanca",2019-07-24 22:30:02,2
3,26.401,0.408515552679698,407,"blanca",2019-07-24 22:50:32,5
3,41.485,0.42499253153801,419,"blanca",2019-07-24 22:57:19,2
2,40.025,0.439585283398628,432,"blanca",2019-07-24 23:04:18,2
4,69.57,0.489634864032269,418,"blanca",2019-07-24 23:11:30,2
7,135.248,0.472263587372644,68357,"blanca",2019-07-24 23:18:28,2
3,36.878,0.444536318381627,438,"blanca",2019-07-25 18:17:45,3
3,57.428,0.444594124952952,376,"blanca",2019-07-25 18:25:03,2
3,26.173,0.439971804618835,426,"blanca",2019-07-25 18:31:19,2
3,19.235,0.434503614902496,1684,"blanca",2019-07-25 18:38:25,2
4,44.147,0.424713253974915,454,"blanca",2019-07-25 19:06:29,5
8,153.418,0.445288103073835,420,"blanca",2019-07-25 19:14:03,1
1,9.22,0.47084829211235,392,"blanca",2019-07-25 19:21:03,5
3,41.11,0.473380863666534,426,"blanca",2019-07-25 19:27:35,2
8,186.43,0.425070114433765,2089,"blanca",2019-07-25 19:34:41,2
1,6.325,0.388168632984161,414,"blanca",2019-07-25 20:09:30,3
1,5.385,0.388168632984161,444,"blanca",2019-07-25 20:16:24,2
3,32.016,0.378303339083989,403,"blanca",2019-07-25 20:23:48,2
2,19.235,0.373370692133904,410,"blanca",2019-07-25 20:30:31,1
5,78.645,0.403532820940018,412,"blanca",2019-07-25 20:37:21,1
3,35,0.432780007521311,428,"blanca",2019-07-25 20:44:13,5
3,61.033,0.425384988387426,462,"blanca",2019-07-25 20:51:21,5
5,62.682,0.43869760632515,393,"blanca",2019-07-25 20:59:03,5
6,111.517,0.470123216509819,2547,"blanca",2019-07-25 21:05:36,2
1,19.105,0.481536626815796,381,"blanca",2019-07-25 21:48:03,5
2,36.125,0.47786857187748,422,"blanca",2019-07-25 21:54:24,1
5,112.805,0.445577847957611,1677,"blanca",2019-07-25 22:01:26,5
5,69.871,0.436797690391541,71707,"blanca",2019-07-25 22:29:23,5
4,42.154,0.43596588075161,409,"blanca",2019-07-26 18:24:30,5
4,77.466,0.436284951865673,464,"blanca",2019-07-26 18:31:19,5
3,48.374,0.438232511281967,390,"blanca",2019-07-26 18:39:03,5
5,102.201,0.441707843542099,450,"blanca",2019-07-26 18:45:33,5
4,82.735,0.436762094497681,1658,"blanca",2019-07-26 18:53:03,3
2,29.069,0.434084355831146,1249,"blanca",2019-07-26 19:20:41,5
2,16.763,0.450995251536369,431,"blanca",2019-07-26 19:41:30,5
3,48.01,0.472070723772049,426,"blanca",2019-07-26 19:48:41,2
4,53.339,0.443978898227215,1696,"blanca",2019-07-26 19:55:47,5
5,101.242,0.438791447877884,376,"blanca",2019-07-26 20:24:03,5
3,42.755,0.423983991146088,438,"blanca",2019-07-26 20:30:19,5
4,40,0.436288833618164,446,"blanca",2019-07-26 20:37:37,2
3,67.897,0.441817323366801,387,"blanca",2019-07-26 20:45:03,2
5,98.326,0.434462457895279,431,"blanca",2019-07-26 20:51:30,3
7,122.102,0.432943041835512,2504,"blanca",2019-07-26 20:58:41,5
2,52.154,0.424062669277191,449,"blanca",2019-07-26 21:40:25,5
3,23.409,0.399203985929489,401,"blanca",2019-07-26 21:47:54,2
2,20.025,0.408865988254547,448,"blanca",2019-07-26 21:54:35,2
5,91.285,0.409872233867645,1236,"blanca",2019-07-26 22:02:03,2
4,59.666,0.460213109850883,420,"blanca",2019-07-26 22:22:39,5
