"n","X1","X2","X3","X4","X5","X6","dt","id","date","date.round","state","t.ar","rain"
106,0.650943396226415,0,0.349056603773585,0,0,0,300,"tm13",2015-07-05 20:35:00,2015-07-05 21:00:00,"Transit",19.7,0
68,0.544117647058823,0,0.455882352941176,0,0,0,960,"tm13",2015-07-05 20:51:00,2015-07-05 21:00:00,"Foraging",19.7,0
1,1,0,0,0,0,0,180,"tm13",2015-07-05 20:54:00,2015-07-05 21:00:00,"Burrow",19.7,0
1,1,0,0,0,0,0,300,"tm13",2015-07-05 20:59:00,2015-07-05 21:00:00,"Burrow",19.7,0
2,1,0,0,0,0,0,300,"tm13",2015-07-05 21:04:00,2015-07-05 21:00:00,"Burrow",19.7,0
2,1,0,0,0,0,0,300,"tm13",2015-07-05 21:09:00,2015-07-05 21:00:00,"Burrow",19.7,0
2,1,0,0,0,0,0,300,"tm13",2015-07-05 21:14:00,2015-07-05 21:00:00,"Burrow",19.7,0
2,1,0,0,0,0,0,300,"tm13",2015-07-05 21:19:00,2015-07-05 21:00:00,"Burrow",19.7,0
1,1,0,0,0,0,0,300,"tm13",2015-07-05 21:24:00,2015-07-05 21:00:00,"Burrow",19.7,0
3,1,0,0,0,0,0,300,"tm13",2015-07-05 21:29:00,2015-07-05 21:00:00,"Burrow",19.7,0
2,1,0,0,0,0,0,300,"tm13",2015-07-05 21:34:00,2015-07-05 22:00:00,"Burrow",18.7,0
2,1,0,0,0,0,0,300,"tm13",2015-07-05 21:39:00,2015-07-05 22:00:00,"Burrow",18.7,0
2,1,0,0,0,0,0,300,"tm13",2015-07-05 21:44:00,2015-07-05 22:00:00,"Burrow",18.7,0
1,1,0,0,0,0,0,300,"tm13",2015-07-05 21:49:00,2015-07-05 22:00:00,"Burrow",18.7,0
1,1,0,0,0,0,0,300,"tm13",2015-07-05 21:54:00,2015-07-05 22:00:00,"Burrow",18.7,0
2,1,0,0,0,0,0,300,"tm13",2015-07-05 21:59:00,2015-07-05 22:00:00,"Burrow",18.7,0
2,1,0,0,0,0,0,300,"tm13",2015-07-05 22:04:00,2015-07-05 22:00:00,"Burrow",18.7,0
2,1,0,0,0,0,0,300,"tm13",2015-07-05 22:09:00,2015-07-05 22:00:00,"Burrow",18.7,0
2,1,0,0,0,0,0,300,"tm13",2015-07-05 22:14:00,2015-07-05 22:00:00,"Burrow",18.7,0
3,1,0,0,0,0,0,300,"tm13",2015-07-05 22:19:00,2015-07-05 22:00:00,"Burrow",18.7,0
3,1,0,0,0,0,0,300,"tm13",2015-07-05 22:24:00,2015-07-05 22:00:00,"Burrow",18.7,0
2,1,0,0,0,0,0,240,"tm13",2015-07-05 22:28:00,2015-07-05 22:00:00,"Burrow",18.7,0
2,1,0,0,0,0,0,420,"tm13",2015-07-05 22:35:00,2015-07-05 23:00:00,"Burrow",18.6,0
1,1,0,0,0,0,0,300,"tm13",2015-07-05 22:40:00,2015-07-05 23:00:00,"Burrow",18.6,0
2,1,0,0,0,0,0,300,"tm13",2015-07-05 22:45:00,2015-07-05 23:00:00,"Burrow",18.6,0
1,1,0,0,0,0,0,900,"tm13",2015-07-05 23:00:00,2015-07-05 23:00:00,"Burrow",18.6,0
2,1,0,0,0,0,0,360,"tm13",2015-07-05 23:06:00,2015-07-05 23:00:00,"Burrow",18.6,0
2,1,0,0,0,0,0,180,"tm13",2015-07-05 23:09:00,2015-07-05 23:00:00,"Burrow",18.6,0
2,1,0,0,0,0,0,300,"tm13",2015-07-05 23:14:00,2015-07-05 23:00:00,"Burrow",18.6,0
3,1,0,0,0,0,0,300,"tm13",2015-07-05 23:19:00,2015-07-05 23:00:00,"Burrow",18.6,0
2,1,0,0,0,0,0,900,"tm13",2015-07-05 23:34:00,2015-07-06 00:00:00,"Burrow",18.2,0
3,1,0,0,0,0,0,300,"tm13",2015-07-05 23:39:00,2015-07-06 00:00:00,"Burrow",18.2,0
2,1,0,0,0,0,0,300,"tm13",2015-07-05 23:44:00,2015-07-06 00:00:00,"Burrow",18.2,0
161,1,0,0,0,0,0,360,"tm13",2015-07-05 23:50:00,2015-07-06 00:00:00,"Transit",18.2,0
11,0.272727272727273,0,0.727272727272727,0,0,0,180,"tm13",2015-07-05 23:53:00,2015-07-06 00:00:00,"Foraging",18.2,0
23,0,0,1,0,0,0,300,"tm13",2015-07-05 23:58:00,2015-07-06 00:00:00,"Foraging",18.2,0
59,0.406779661016949,0,0.593220338983051,0,0,0,300,"tm13",2015-07-06 00:03:00,2015-07-06 00:00:00,"Foraging",18.2,0
60,1,0,0,0,0,0,300,"tm13",2015-07-06 00:08:00,2015-07-06 00:00:00,"Foraging",18.2,0
37,0.72972972972973,0,0.27027027027027,0,0,0,300,"tm13",2015-07-06 00:13:00,2015-07-06 00:00:00,"Foraging",18.2,0
90,0.911111111111111,0,0.0888888888888889,0,0,0,300,"tm13",2015-07-06 00:18:00,2015-07-06 00:00:00,"Foraging",18.2,0
3,1,0,0,0,0,0,360,"tm13",2015-07-06 00:24:00,2015-07-06 00:00:00,"Burrow",18.2,0
2,1,0,0,0,0,0,180,"tm13",2015-07-06 00:27:00,2015-07-06 00:00:00,"Burrow",18.2,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 00:32:00,2015-07-06 01:00:00,"Burrow",17.8,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 00:37:00,2015-07-06 01:00:00,"Burrow",17.8,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 00:42:00,2015-07-06 01:00:00,"Burrow",17.8,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 00:47:00,2015-07-06 01:00:00,"Burrow",17.8,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 00:52:00,2015-07-06 01:00:00,"Burrow",17.8,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 00:57:00,2015-07-06 01:00:00,"Burrow",17.8,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 01:02:00,2015-07-06 01:00:00,"Burrow",17.8,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 01:07:00,2015-07-06 01:00:00,"Burrow",17.8,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 01:12:00,2015-07-06 01:00:00,"Burrow",17.8,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 01:17:00,2015-07-06 01:00:00,"Burrow",17.8,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 01:22:00,2015-07-06 01:00:00,"Burrow",17.8,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 01:27:00,2015-07-06 01:00:00,"Burrow",17.8,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 01:32:00,2015-07-06 02:00:00,"Burrow",18.1,0
1,1,0,0,0,0,0,900,"tm13",2015-07-06 01:47:00,2015-07-06 02:00:00,"Burrow",18.1,0
1,1,0,0,0,0,0,420,"tm13",2015-07-06 01:54:00,2015-07-06 02:00:00,"Burrow",18.1,0
1,1,0,0,0,0,0,2940,"tm13",2015-07-06 02:43:00,2015-07-06 03:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 02:48:00,2015-07-06 03:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 02:53:00,2015-07-06 03:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,1200,"tm13",2015-07-06 03:13:00,2015-07-06 03:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 03:18:00,2015-07-06 03:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm13",2015-07-06 03:24:00,2015-07-06 03:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm13",2015-07-06 03:27:00,2015-07-06 03:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm13",2015-07-06 03:32:00,2015-07-06 04:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm13",2015-07-06 03:37:00,2015-07-06 04:00:00,"Burrow",NA,NA
3,1,0,0,0,0,0,300,"tm13",2015-07-06 03:42:00,2015-07-06 04:00:00,"Burrow",NA,NA
3,1,0,0,0,0,0,300,"tm13",2015-07-06 03:47:00,2015-07-06 04:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm13",2015-07-06 03:52:00,2015-07-06 04:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,240,"tm13",2015-07-06 03:56:00,2015-07-06 04:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,480,"tm13",2015-07-06 04:04:00,2015-07-06 04:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,180,"tm13",2015-07-06 04:07:00,2015-07-06 04:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 04:12:00,2015-07-06 04:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm13",2015-07-06 04:17:00,2015-07-06 04:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm13",2015-07-06 04:22:00,2015-07-06 04:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm13",2015-07-06 04:27:00,2015-07-06 04:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 04:32:00,2015-07-06 05:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm13",2015-07-06 04:37:00,2015-07-06 05:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 04:42:00,2015-07-06 05:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 04:47:00,2015-07-06 05:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 04:52:00,2015-07-06 05:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 04:57:00,2015-07-06 05:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,900,"tm13",2015-07-06 05:12:00,2015-07-06 05:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 05:17:00,2015-07-06 05:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 05:22:00,2015-07-06 05:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm13",2015-07-06 05:28:00,2015-07-06 05:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,180,"tm13",2015-07-06 05:31:00,2015-07-06 06:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 05:36:00,2015-07-06 06:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,240,"tm13",2015-07-06 05:40:00,2015-07-06 06:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,420,"tm13",2015-07-06 05:47:00,2015-07-06 06:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 05:52:00,2015-07-06 06:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 05:57:00,2015-07-06 06:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 06:02:00,2015-07-06 06:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 06:07:00,2015-07-06 06:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 06:12:00,2015-07-06 06:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 06:17:00,2015-07-06 06:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm13",2015-07-06 06:22:00,2015-07-06 06:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,720,"tm13",2015-07-06 06:34:00,2015-07-06 07:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,1200,"tm13",2015-07-06 06:54:00,2015-07-06 07:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 06:59:00,2015-07-06 07:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 07:04:00,2015-07-06 07:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm13",2015-07-06 07:09:00,2015-07-06 07:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm13",2015-07-06 07:14:00,2015-07-06 07:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm13",2015-07-06 07:20:00,2015-07-06 07:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm13",2015-07-06 07:23:00,2015-07-06 07:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm13",2015-07-06 07:28:00,2015-07-06 07:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 07:33:00,2015-07-06 08:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 07:38:00,2015-07-06 08:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,240,"tm13",2015-07-06 07:42:00,2015-07-06 08:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,420,"tm13",2015-07-06 07:49:00,2015-07-06 08:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 07:54:00,2015-07-06 08:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 07:59:00,2015-07-06 08:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 08:04:00,2015-07-06 08:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm13",2015-07-06 08:09:00,2015-07-06 08:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm13",2015-07-06 08:14:00,2015-07-06 08:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 08:19:00,2015-07-06 08:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 08:24:00,2015-07-06 08:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 08:29:00,2015-07-06 08:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 08:34:00,2015-07-06 09:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm13",2015-07-06 08:39:00,2015-07-06 09:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,240,"tm13",2015-07-06 08:43:00,2015-07-06 09:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,420,"tm13",2015-07-06 08:50:00,2015-07-06 09:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 08:55:00,2015-07-06 09:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 09:00:00,2015-07-06 09:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm13",2015-07-06 09:05:00,2015-07-06 09:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm13",2015-07-06 09:10:00,2015-07-06 09:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 09:15:00,2015-07-06 09:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 09:20:00,2015-07-06 09:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm13",2015-07-06 09:25:00,2015-07-06 09:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm13",2015-07-06 09:30:00,2015-07-06 10:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 09:35:00,2015-07-06 10:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 09:40:00,2015-07-06 10:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 09:45:00,2015-07-06 10:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 09:50:00,2015-07-06 10:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,1260,"tm13",2015-07-06 10:11:00,2015-07-06 10:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,240,"tm13",2015-07-06 10:15:00,2015-07-06 10:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm13",2015-07-06 10:21:00,2015-07-06 10:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,420,"tm13",2015-07-06 10:28:00,2015-07-06 10:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm13",2015-07-06 10:33:00,2015-07-06 11:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,4200,"tm13",2015-07-06 11:43:00,2015-07-06 12:00:00,"Burrow",18.5,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 11:48:00,2015-07-06 12:00:00,"Burrow",18.5,0
1,1,0,0,0,0,0,900,"tm13",2015-07-06 12:03:00,2015-07-06 12:00:00,"Burrow",18.5,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 12:08:00,2015-07-06 12:00:00,"Burrow",18.5,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 12:13:00,2015-07-06 12:00:00,"Burrow",18.5,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 12:18:00,2015-07-06 12:00:00,"Burrow",18.5,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 12:23:00,2015-07-06 12:00:00,"Burrow",18.5,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 12:28:00,2015-07-06 12:00:00,"Burrow",18.5,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 12:33:00,2015-07-06 13:00:00,"Burrow",19.8,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 12:38:00,2015-07-06 13:00:00,"Burrow",19.8,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 12:43:00,2015-07-06 13:00:00,"Burrow",19.8,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 12:48:00,2015-07-06 13:00:00,"Burrow",19.8,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 12:53:00,2015-07-06 13:00:00,"Burrow",19.8,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 12:58:00,2015-07-06 13:00:00,"Burrow",19.8,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 13:03:00,2015-07-06 13:00:00,"Burrow",19.8,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 13:08:00,2015-07-06 13:00:00,"Burrow",19.8,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 13:13:00,2015-07-06 13:00:00,"Burrow",19.8,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 13:18:00,2015-07-06 13:00:00,"Burrow",19.8,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 13:23:00,2015-07-06 13:00:00,"Burrow",19.8,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 13:28:00,2015-07-06 13:00:00,"Burrow",19.8,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 13:33:00,2015-07-06 14:00:00,"Burrow",21.2,0
2,1,0,0,0,0,0,360,"tm13",2015-07-06 13:39:00,2015-07-06 14:00:00,"Burrow",21.2,0
1,1,0,0,0,0,0,120,"tm13",2015-07-06 13:41:00,2015-07-06 14:00:00,"Burrow",21.2,0
2,1,0,0,0,0,0,420,"tm13",2015-07-06 13:48:00,2015-07-06 14:00:00,"Burrow",21.2,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 13:53:00,2015-07-06 14:00:00,"Burrow",21.2,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 13:58:00,2015-07-06 14:00:00,"Burrow",21.2,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 14:03:00,2015-07-06 14:00:00,"Burrow",21.2,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 14:08:00,2015-07-06 14:00:00,"Burrow",21.2,0
1,1,0,0,0,0,0,1200,"tm13",2015-07-06 14:28:00,2015-07-06 14:00:00,"Burrow",21.2,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 14:33:00,2015-07-06 15:00:00,"Burrow",22,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 14:38:00,2015-07-06 15:00:00,"Burrow",22,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 14:43:00,2015-07-06 15:00:00,"Burrow",22,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 14:48:00,2015-07-06 15:00:00,"Burrow",22,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 14:53:00,2015-07-06 15:00:00,"Burrow",22,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 14:58:00,2015-07-06 15:00:00,"Burrow",22,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 15:03:00,2015-07-06 15:00:00,"Burrow",22,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 15:08:00,2015-07-06 15:00:00,"Burrow",22,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 15:13:00,2015-07-06 15:00:00,"Burrow",22,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 15:18:00,2015-07-06 15:00:00,"Burrow",22,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 15:23:00,2015-07-06 15:00:00,"Burrow",22,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 15:28:00,2015-07-06 15:00:00,"Burrow",22,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 15:33:00,2015-07-06 16:00:00,"Burrow",24.2,0
1,1,0,0,0,0,0,240,"tm13",2015-07-06 15:37:00,2015-07-06 16:00:00,"Burrow",24.2,0
1,1,0,0,0,0,0,420,"tm13",2015-07-06 15:44:00,2015-07-06 16:00:00,"Burrow",24.2,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 15:49:00,2015-07-06 16:00:00,"Burrow",24.2,0
3,1,0,0,0,0,0,300,"tm13",2015-07-06 15:54:00,2015-07-06 16:00:00,"Burrow",24.2,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 15:59:00,2015-07-06 16:00:00,"Burrow",24.2,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 16:04:00,2015-07-06 16:00:00,"Burrow",24.2,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 16:09:00,2015-07-06 16:00:00,"Burrow",24.2,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 16:14:00,2015-07-06 16:00:00,"Burrow",24.2,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 16:19:00,2015-07-06 16:00:00,"Burrow",24.2,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 16:24:00,2015-07-06 16:00:00,"Burrow",24.2,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 16:29:00,2015-07-06 16:00:00,"Burrow",24.2,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 16:34:00,2015-07-06 17:00:00,"Burrow",23.7,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 16:39:00,2015-07-06 17:00:00,"Burrow",23.7,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 16:44:00,2015-07-06 17:00:00,"Burrow",23.7,0
2,1,0,0,0,0,0,300,"tm13",2015-07-06 16:49:00,2015-07-06 17:00:00,"Burrow",23.7,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 16:54:00,2015-07-06 17:00:00,"Burrow",23.7,0
2,1,0,0,0,0,0,240,"tm13",2015-07-06 16:58:00,2015-07-06 17:00:00,"Burrow",23.7,0
2,1,0,0,0,0,0,420,"tm13",2015-07-06 17:05:00,2015-07-06 17:00:00,"Burrow",23.7,0
2,1,0,0,0,0,0,360,"tm13",2015-07-06 17:11:00,2015-07-06 17:00:00,"Burrow",23.7,0
2,1,0,0,0,0,0,180,"tm13",2015-07-06 17:14:00,2015-07-06 17:00:00,"Burrow",23.7,0
1,1,0,0,0,0,0,300,"tm13",2015-07-06 17:19:00,2015-07-06 17:00:00,"Burrow",23.7,0
221,0.968325791855204,0,0.0316742081447964,0,0,0,300,"tm13",2015-07-06 17:24:00,2015-07-06 17:00:00,"Transit",23.7,0
75,1,0,0,0,0,0,300,"tm13",2015-07-06 17:29:00,2015-07-06 17:00:00,"Transit",23.7,0
4,1,0,0,0,0,0,300,"tm13",2015-07-06 17:34:00,2015-07-06 18:00:00,"Foraging",22.1,0
11,1,0,0,0,0,0,300,"tm13",2015-07-06 17:39:00,2015-07-06 18:00:00,"Foraging",22.1,0
16,1,0,0,0,0,0,300,"tm13",2015-07-06 17:44:00,2015-07-06 18:00:00,"Foraging",22.1,0
15,1,0,0,0,0,0,300,"tm13",2015-07-06 17:49:00,2015-07-06 18:00:00,"Foraging",22.1,0
5,1,0,0,0,0,0,360,"tm13",2015-07-06 17:55:00,2015-07-06 18:00:00,"Foraging",22.1,0
13,1,0,0,0,0,0,120,"tm13",2015-07-06 17:57:00,2015-07-06 18:00:00,"Foraging",22.1,0
15,1,0,0,0,0,0,420,"tm13",2015-07-06 18:04:00,2015-07-06 18:00:00,"Foraging",22.1,0
3,1,0,0,0,0,0,300,"tm13",2015-07-06 18:09:00,2015-07-06 18:00:00,"Foraging",22.1,0
16,1,0,0,0,0,0,360,"tm13",2015-07-06 18:15:00,2015-07-06 18:00:00,"Foraging",22.1,0
73,1,0,0,0,0,0,180,"tm13",2015-07-06 18:18:00,2015-07-06 18:00:00,"Transit",22.1,0
416,0.944711538461538,0,0.0552884615384615,0,0,0,300,"tm13",2015-07-06 18:23:00,2015-07-06 18:00:00,"Transit",22.1,0
50,1,0,0,0,0,0,900,"tm13",2015-07-06 18:38:00,2015-07-06 19:00:00,"Foraging",22.2,0
61,1,0,0,0,0,0,300,"tm13",2015-07-06 18:43:00,2015-07-06 19:00:00,"Foraging",22.2,0
48,0.416666666666667,0,0.583333333333333,0,0,0,360,"tm13",2015-07-06 18:49:00,2015-07-06 19:00:00,"Foraging",22.2,0
17,0,0,1,0,0,0,180,"tm13",2015-07-06 18:52:00,2015-07-06 19:00:00,"Foraging",22.2,0
5,0,0,1,0,0,0,300,"tm13",2015-07-06 18:57:00,2015-07-06 19:00:00,"Foraging",22.2,0
18,0,0,1,0,0,0,300,"tm13",2015-07-06 19:02:00,2015-07-06 19:00:00,"Foraging",22.2,0
9,0,0,1,0,0,0,300,"tm13",2015-07-06 19:07:00,2015-07-06 19:00:00,"Foraging",22.2,0
15,0,0,1,0,0,0,300,"tm13",2015-07-06 19:12:00,2015-07-06 19:00:00,"Foraging",22.2,0
28,0,0,1,0,0,0,360,"tm13",2015-07-06 19:18:00,2015-07-06 19:00:00,"Foraging",22.2,0
31,0,0,1,0,0,0,180,"tm13",2015-07-06 19:21:00,2015-07-06 19:00:00,"Foraging",22.2,0
10,0,0,1,0,0,0,300,"tm13",2015-07-06 19:26:00,2015-07-06 19:00:00,"Foraging",22.2,0
9,0,0,1,0,0,0,300,"tm13",2015-07-06 19:31:00,2015-07-06 20:00:00,"Foraging",21.9,0
55,0.0545454545454545,0,0.945454545454545,0,0,0,300,"tm13",2015-07-06 19:36:00,2015-07-06 20:00:00,"Foraging",21.9,0
20,0.1,0,0.9,0,0,0,300,"tm13",2015-07-06 19:41:00,2015-07-06 20:00:00,"Foraging",21.9,0
20,0,0,1,0,0,0,360,"tm13",2015-07-06 19:47:00,2015-07-06 20:00:00,"Foraging",21.9,0
48,0,0,1,0,0,0,180,"tm13",2015-07-06 19:50:00,2015-07-06 20:00:00,"Foraging",21.9,0
40,0,0,1,0,0,0,300,"tm13",2015-07-06 19:55:00,2015-07-06 20:00:00,"Foraging",21.9,0
6,0,0,1,0,0,0,300,"tm13",2015-07-06 20:00:00,2015-07-06 20:00:00,"Foraging",21.9,0
39,0,0,1,0,0,0,300,"tm13",2015-07-06 20:05:00,2015-07-06 20:00:00,"Foraging",21.9,0
