"n","X1","X3","X4","X5","X7","dt","id","date","date.round","state","t.ar","rain"
29,1,0,0,0,0,180,"tm10",2015-01-30 00:33:00,2015-01-30 01:00:00,"Foraging",25.1,0
21,1,0,0,0,0,300,"tm10",2015-01-30 00:38:00,2015-01-30 01:00:00,"Foraging",25.1,0
11,1,0,0,0,0,300,"tm10",2015-01-30 00:43:00,2015-01-30 01:00:00,"Foraging",25.1,0
45,1,0,0,0,0,360,"tm10",2015-01-30 00:49:00,2015-01-30 01:00:00,"Foraging",25.1,0
23,1,0,0,0,0,180,"tm10",2015-01-30 00:52:00,2015-01-30 01:00:00,"Foraging",25.1,0
20,1,0,0,0,0,300,"tm10",2015-01-30 00:57:00,2015-01-30 01:00:00,"Foraging",25.1,0
45,1,0,0,0,0,300,"tm10",2015-01-30 01:02:00,2015-01-30 01:00:00,"Foraging",25.1,0
38,1,0,0,0,0,300,"tm10",2015-01-30 01:07:00,2015-01-30 01:00:00,"Foraging",25.1,0
20,1,0,0,0,0,300,"tm10",2015-01-30 01:12:00,2015-01-30 01:00:00,"Foraging",25.1,0
59,1,0,0,0,0,360,"tm10",2015-01-30 01:18:00,2015-01-30 01:00:00,"Transit",25.1,0
34,1,0,0,0,0,180,"tm10",2015-01-30 01:21:00,2015-01-30 01:00:00,"Transit",25.1,0
89,1,0,0,0,0,300,"tm10",2015-01-30 01:26:00,2015-01-30 01:00:00,"Transit",25.1,0
111,0.576576576576577,0.189189189189189,0,0,0.234234234234234,300,"tm10",2015-01-30 01:31:00,2015-01-30 02:00:00,"Transit",24.9,0
17,0,0.823529411764706,0,0,0.176470588235294,300,"tm10",2015-01-30 01:36:00,2015-01-30 02:00:00,"Foraging",24.9,0
30,0,0.933333333333333,0,0,0.0666666666666667,300,"tm10",2015-01-30 01:41:00,2015-01-30 02:00:00,"Foraging",24.9,0
40,0,0.65,0,0,0.35,360,"tm10",2015-01-30 01:47:00,2015-01-30 02:00:00,"Foraging",24.9,0
35,0,0.6,0,0,0.4,180,"tm10",2015-01-30 01:50:00,2015-01-30 02:00:00,"Foraging",24.9,0
20,0,0.7,0,0,0.3,240,"tm10",2015-01-30 01:54:00,2015-01-30 02:00:00,"Foraging",24.9,0
77,0.233766233766234,0.311688311688312,0,0,0.454545454545455,480,"tm10",2015-01-30 02:02:00,2015-01-30 02:00:00,"Foraging",24.9,0
114,1,0,0,0,0,180,"tm10",2015-01-30 02:05:00,2015-01-30 02:00:00,"Transit",24.9,0
69,1,0,0,0,0,300,"tm10",2015-01-30 02:10:00,2015-01-30 02:00:00,"Transit",24.9,0
96,1,0,0,0,0,300,"tm10",2015-01-30 02:15:00,2015-01-30 02:00:00,"Transit",24.9,0
59,1,0,0,0,0,300,"tm10",2015-01-30 02:20:00,2015-01-30 02:00:00,"Transit",24.9,0
9,1,0,0,0,0,300,"tm10",2015-01-30 02:25:00,2015-01-30 02:00:00,"Foraging",24.9,0
2,1,0,0,0,0,3300,"tm10",2015-01-30 03:20:00,2015-01-30 03:00:00,"Burrow",24.8,0
3,1,0,0,0,0,480,"tm10",2015-01-30 03:28:00,2015-01-30 03:00:00,"Burrow",24.8,0
57,1,0,0,0,0,180,"tm10",2015-01-30 03:31:00,2015-01-30 04:00:00,"Foraging",24,0
35,1,0,0,0,0,900,"tm10",2015-01-30 03:46:00,2015-01-30 04:00:00,"Foraging",24,0
66,1,0,0,0,0,840,"tm10",2015-01-30 04:00:00,2015-01-30 04:00:00,"Foraging",24,0
1,1,0,0,0,0,1200,"tm10",2015-01-30 04:20:00,2015-01-30 04:00:00,"Burrow",24,0
1,1,0,0,0,0,300,"tm10",2015-01-30 04:25:00,2015-01-30 04:00:00,"Burrow",24,0
1,1,0,0,0,0,300,"tm10",2015-01-30 04:30:00,2015-01-30 05:00:00,"Burrow",24.4,0
1,1,0,0,0,0,360,"tm10",2015-01-30 04:36:00,2015-01-30 05:00:00,"Burrow",24.4,0
1,1,0,0,0,0,180,"tm10",2015-01-30 04:39:00,2015-01-30 05:00:00,"Burrow",24.4,0
1,1,0,0,0,0,300,"tm10",2015-01-30 04:44:00,2015-01-30 05:00:00,"Burrow",24.4,0
1,1,0,0,0,0,300,"tm10",2015-01-30 04:49:00,2015-01-30 05:00:00,"Burrow",24.4,0
1,1,0,0,0,0,300,"tm10",2015-01-30 04:54:00,2015-01-30 05:00:00,"Burrow",24.4,0
1,1,0,0,0,0,300,"tm10",2015-01-30 04:59:00,2015-01-30 05:00:00,"Burrow",24.4,0
1,1,0,0,0,0,300,"tm10",2015-01-30 05:04:00,2015-01-30 05:00:00,"Burrow",24.4,0
2,1,0,0,0,0,1440,"tm10",2015-01-30 05:28:00,2015-01-30 05:00:00,"Burrow",24.4,0
2,1,0,0,0,0,720,"tm10",2015-01-30 05:40:00,2015-01-30 06:00:00,"Burrow",24.6,0
2,1,0,0,0,0,240,"tm10",2015-01-30 05:44:00,2015-01-30 06:00:00,"Burrow",24.6,0
1,1,0,0,0,0,420,"tm10",2015-01-30 05:51:00,2015-01-30 06:00:00,"Burrow",24.6,0
1,1,0,0,0,0,300,"tm10",2015-01-30 05:56:00,2015-01-30 06:00:00,"Burrow",24.6,0
2,1,0,0,0,0,300,"tm10",2015-01-30 06:01:00,2015-01-30 06:00:00,"Burrow",24.6,0
1,1,0,0,0,0,300,"tm10",2015-01-30 06:06:00,2015-01-30 06:00:00,"Burrow",24.6,0
1,1,0,0,0,0,300,"tm10",2015-01-30 06:11:00,2015-01-30 06:00:00,"Burrow",24.6,0
1,1,0,0,0,0,240,"tm10",2015-01-30 06:15:00,2015-01-30 06:00:00,"Burrow",24.6,0
1,1,0,0,0,0,3960,"tm10",2015-01-30 07:21:00,2015-01-30 07:00:00,"Burrow",24.6,0
2,1,0,0,0,0,240,"tm10",2015-01-30 07:25:00,2015-01-30 07:00:00,"Burrow",24.6,0
2,1,0,0,0,0,41820,"tm10",2015-01-30 19:02:00,2015-01-30 19:00:00,"Burrow",33.3,0
1,1,0,0,0,0,300,"tm10",2015-01-30 19:07:00,2015-01-30 19:00:00,"Burrow",33.3,0
1,1,0,0,0,0,360,"tm10",2015-01-30 19:13:00,2015-01-30 19:00:00,"Burrow",33.3,0
41,1,0,0,0,0,180,"tm10",2015-01-30 19:16:00,2015-01-30 19:00:00,"Foraging",33.3,0
16,1,0,0,0,0,300,"tm10",2015-01-30 19:21:00,2015-01-30 19:00:00,"Foraging",33.3,0
10,1,0,0,0,0,300,"tm10",2015-01-30 19:26:00,2015-01-30 19:00:00,"Foraging",33.3,0
15,1,0,0,0,0,360,"tm10",2015-01-30 19:32:00,2015-01-30 20:00:00,"Foraging",33.3,0
26,1,0,0,0,0,180,"tm10",2015-01-30 19:35:00,2015-01-30 20:00:00,"Foraging",33.3,0
15,1,0,0,0,0,300,"tm10",2015-01-30 19:40:00,2015-01-30 20:00:00,"Foraging",33.3,0
17,1,0,0,0,0,300,"tm10",2015-01-30 19:45:00,2015-01-30 20:00:00,"Foraging",33.3,0
12,1,0,0,0,0,300,"tm10",2015-01-30 19:50:00,2015-01-30 20:00:00,"Foraging",33.3,0
18,1,0,0,0,0,360,"tm10",2015-01-30 19:56:00,2015-01-30 20:00:00,"Foraging",33.3,0
35,1,0,0,0,0,180,"tm10",2015-01-30 19:59:00,2015-01-30 20:00:00,"Foraging",33.3,0
32,1,0,0,0,0,300,"tm10",2015-01-30 20:04:00,2015-01-30 20:00:00,"Foraging",33.3,0
10,1,0,0,0,0,300,"tm10",2015-01-30 20:09:00,2015-01-30 20:00:00,"Foraging",33.3,0
42,1,0,0,0,0,300,"tm10",2015-01-30 20:14:00,2015-01-30 20:00:00,"Foraging",33.3,0
7,1,0,0,0,0,300,"tm10",2015-01-30 20:19:00,2015-01-30 20:00:00,"Foraging",33.3,0
38,1,0,0,0,0,300,"tm10",2015-01-30 20:24:00,2015-01-30 20:00:00,"Foraging",33.3,0
19,1,0,0,0,0,300,"tm10",2015-01-30 20:29:00,2015-01-30 20:00:00,"Foraging",33.3,0
31,1,0,0,0,0,300,"tm10",2015-01-30 20:34:00,2015-01-30 21:00:00,"Foraging",33.6,0
70,1,0,0,0,0,300,"tm10",2015-01-30 20:39:00,2015-01-30 21:00:00,"Foraging",33.6,0
23,1,0,0,0,0,360,"tm10",2015-01-30 20:45:00,2015-01-30 21:00:00,"Foraging",33.6,0
21,1,0,0,0,0,180,"tm10",2015-01-30 20:48:00,2015-01-30 21:00:00,"Foraging",33.6,0
21,1,0,0,0,0,300,"tm10",2015-01-30 20:53:00,2015-01-30 21:00:00,"Foraging",33.6,0
21,1,0,0,0,0,300,"tm10",2015-01-30 20:58:00,2015-01-30 21:00:00,"Foraging",33.6,0
26,1,0,0,0,0,300,"tm10",2015-01-30 21:03:00,2015-01-30 21:00:00,"Foraging",33.6,0
8,1,0,0,0,0,360,"tm10",2015-01-30 21:09:00,2015-01-30 21:00:00,"Foraging",33.6,0
17,1,0,0,0,0,180,"tm10",2015-01-30 21:12:00,2015-01-30 21:00:00,"Foraging",33.6,0
52,1,0,0,0,0,240,"tm10",2015-01-30 21:16:00,2015-01-30 21:00:00,"Foraging",33.6,0
15,1,0,0,0,0,480,"tm10",2015-01-30 21:24:00,2015-01-30 21:00:00,"Foraging",33.6,0
10,1,0,0,0,0,180,"tm10",2015-01-30 21:27:00,2015-01-30 21:00:00,"Foraging",33.6,0
7,1,0,0,0,0,300,"tm10",2015-01-30 21:32:00,2015-01-30 22:00:00,"Foraging",30.3,0
24,1,0,0,0,0,300,"tm10",2015-01-30 21:37:00,2015-01-30 22:00:00,"Foraging",30.3,0
53,1,0,0,0,0,300,"tm10",2015-01-30 21:42:00,2015-01-30 22:00:00,"Foraging",30.3,0
7,1,0,0,0,0,300,"tm10",2015-01-30 21:47:00,2015-01-30 22:00:00,"Foraging",30.3,0
16,1,0,0,0,0,900,"tm10",2015-01-30 22:02:00,2015-01-30 22:00:00,"Foraging",30.3,0
29,1,0,0,0,0,300,"tm10",2015-01-30 22:07:00,2015-01-30 22:00:00,"Foraging",30.3,0
56,1,0,0,0,0,300,"tm10",2015-01-30 22:12:00,2015-01-30 22:00:00,"Foraging",30.3,0
16,1,0,0,0,0,300,"tm10",2015-01-30 22:17:00,2015-01-30 22:00:00,"Foraging",30.3,0
122,1,0,0,0,0,300,"tm10",2015-01-30 22:22:00,2015-01-30 22:00:00,"Transit",30.3,0
75,1,0,0,0,0,840,"tm10",2015-01-30 22:36:00,2015-01-30 23:00:00,"Transit",30.3,0
75,1,0,0,0,0,300,"tm10",2015-01-30 22:41:00,2015-01-30 23:00:00,"Transit",30.3,0
74,0.527027027027027,0.202702702702703,0,0,0.27027027027027,300,"tm10",2015-01-30 22:46:00,2015-01-30 23:00:00,"Transit",30.3,0
9,0,1,0,0,0,300,"tm10",2015-01-30 22:51:00,2015-01-30 23:00:00,"Foraging",30.3,0
5,0,1,0,0,0,360,"tm10",2015-01-30 22:57:00,2015-01-30 23:00:00,"Foraging",30.3,0
17,0,1,0,0,0,180,"tm10",2015-01-30 23:00:00,2015-01-30 23:00:00,"Foraging",30.3,0
67,0,1,0,0,0,300,"tm10",2015-01-30 23:05:00,2015-01-30 23:00:00,"Foraging",30.3,0
13,0,1,0,0,0,300,"tm10",2015-01-30 23:10:00,2015-01-30 23:00:00,"Foraging",30.3,0
67,0,1,0,0,0,360,"tm10",2015-01-30 23:16:00,2015-01-30 23:00:00,"Foraging",30.3,0
26,0,1,0,0,0,180,"tm10",2015-01-30 23:19:00,2015-01-30 23:00:00,"Foraging",30.3,0
8,0,1,0,0,0,300,"tm10",2015-01-30 23:24:00,2015-01-30 23:00:00,"Foraging",30.3,0
12,0,1,0,0,0,960,"tm10",2015-01-30 23:40:00,2015-01-31 00:00:00,"Foraging",30.2,0
8,0,1,0,0,0,180,"tm10",2015-01-30 23:43:00,2015-01-31 00:00:00,"Foraging",30.2,0
8,0,1,0,0,0,300,"tm10",2015-01-30 23:48:00,2015-01-31 00:00:00,"Foraging",30.2,0
13,0,1,0,0,0,300,"tm10",2015-01-30 23:53:00,2015-01-31 00:00:00,"Foraging",30.2,0
3,0,1,0,0,0,300,"tm10",2015-01-30 23:58:00,2015-01-31 00:00:00,"Foraging",30.2,0
7,0,1,0,0,0,300,"tm10",2015-01-31 00:03:00,2015-01-31 00:00:00,"Foraging",30.2,0
12,0,1,0,0,0,300,"tm10",2015-01-31 00:08:00,2015-01-31 00:00:00,"Foraging",30.2,0
52,0,1,0,0,0,360,"tm10",2015-01-31 00:14:00,2015-01-31 00:00:00,"Foraging",30.2,0
16,0,1,0,0,0,180,"tm10",2015-01-31 00:17:00,2015-01-31 00:00:00,"Foraging",30.2,0
12,0,1,0,0,0,300,"tm10",2015-01-31 00:22:00,2015-01-31 00:00:00,"Foraging",30.2,0
14,0,1,0,0,0,300,"tm10",2015-01-31 00:27:00,2015-01-31 00:00:00,"Foraging",30.2,0
17,0,1,0,0,0,300,"tm10",2015-01-31 00:32:00,2015-01-31 01:00:00,"Foraging",29.6,0
10,0,1,0,0,0,300,"tm10",2015-01-31 00:37:00,2015-01-31 01:00:00,"Foraging",29.6,0
14,0,1,0,0,0,360,"tm10",2015-01-31 00:43:00,2015-01-31 01:00:00,"Foraging",29.6,0
12,0,1,0,0,0,180,"tm10",2015-01-31 00:46:00,2015-01-31 01:00:00,"Foraging",29.6,0
3,0,1,0,0,0,300,"tm10",2015-01-31 00:51:00,2015-01-31 01:00:00,"Foraging",29.6,0
12,0,1,0,0,0,300,"tm10",2015-01-31 00:56:00,2015-01-31 01:00:00,"Foraging",29.6,0
16,0,1,0,0,0,360,"tm10",2015-01-31 01:02:00,2015-01-31 01:00:00,"Foraging",29.6,0
84,0.333333333333333,0.666666666666667,0,0,0,180,"tm10",2015-01-31 01:05:00,2015-01-31 01:00:00,"Foraging",29.6,0
11,1,0,0,0,0,900,"tm10",2015-01-31 01:20:00,2015-01-31 01:00:00,"Foraging",29.6,0
9,1,0,0,0,0,360,"tm10",2015-01-31 01:26:00,2015-01-31 01:00:00,"Foraging",29.6,0
3,1,0,0,0,0,180,"tm10",2015-01-31 01:29:00,2015-01-31 01:00:00,"Foraging",29.6,0
2,1,0,0,0,0,300,"tm10",2015-01-31 01:34:00,2015-01-31 02:00:00,"Foraging",27.3,0
28,1,0,0,0,0,300,"tm10",2015-01-31 01:39:00,2015-01-31 02:00:00,"Foraging",27.3,0
74,0.108108108108108,0,0,0,0.891891891891892,300,"tm10",2015-01-31 01:44:00,2015-01-31 02:00:00,"Transit",27.3,0
57,0,0.87719298245614,0,0,0.12280701754386,300,"tm10",2015-01-31 01:49:00,2015-01-31 02:00:00,"Transit",27.3,0
45,0,0.2,0,0,0.8,360,"tm10",2015-01-31 01:55:00,2015-01-31 02:00:00,"Transit",27.3,0
26,0,0.730769230769231,0,0,0.269230769230769,180,"tm10",2015-01-31 01:58:00,2015-01-31 02:00:00,"Transit",27.3,0
73,0.0136986301369863,0.657534246575342,0,0,0.328767123287671,300,"tm10",2015-01-31 02:03:00,2015-01-31 02:00:00,"Transit",27.3,0
19,0.368421052631579,0,0,0,0.631578947368421,300,"tm10",2015-01-31 02:08:00,2015-01-31 02:00:00,"Foraging",27.3,0
11,0,0,0,0,1,300,"tm10",2015-01-31 02:13:00,2015-01-31 02:00:00,"Foraging",27.3,0
17,0,0,0,0,1,360,"tm10",2015-01-31 02:19:00,2015-01-31 02:00:00,"Foraging",27.3,0
23,0.91304347826087,0,0,0,0.0869565217391304,180,"tm10",2015-01-31 02:22:00,2015-01-31 02:00:00,"Foraging",27.3,0
9,1,0,0,0,0,960,"tm10",2015-01-31 02:38:00,2015-01-31 03:00:00,"Foraging",27.3,0
115,1,0,0,0,0,360,"tm10",2015-01-31 02:44:00,2015-01-31 03:00:00,"Transit",27.3,0
31,1,0,0,0,0,1080,"tm10",2015-01-31 03:02:00,2015-01-31 03:00:00,"Foraging",27.3,0
53,1,0,0,0,0,300,"tm10",2015-01-31 03:07:00,2015-01-31 03:00:00,"Foraging",27.3,0
19,1,0,0,0,0,300,"tm10",2015-01-31 03:12:00,2015-01-31 03:00:00,"Foraging",27.3,0
49,1,0,0,0,0,300,"tm10",2015-01-31 03:17:00,2015-01-31 03:00:00,"Foraging",27.3,0
74,1,0,0,0,0,360,"tm10",2015-01-31 03:23:00,2015-01-31 03:00:00,"Foraging",27.3,0
42,1,0,0,0,0,180,"tm10",2015-01-31 03:26:00,2015-01-31 03:00:00,"Foraging",27.3,0
1,1,0,0,0,0,240,"tm10",2015-01-31 03:30:00,2015-01-31 04:00:00,"Burrow",25.8,0
1,1,0,0,0,0,5280,"tm10",2015-01-31 04:58:00,2015-01-31 05:00:00,"Burrow",26.1,0
1,1,0,0,0,0,300,"tm10",2015-01-31 05:03:00,2015-01-31 05:00:00,"Burrow",26.1,0
1,1,0,0,0,0,300,"tm10",2015-01-31 05:08:00,2015-01-31 05:00:00,"Burrow",26.1,0
1,1,0,0,0,0,300,"tm10",2015-01-31 05:13:00,2015-01-31 05:00:00,"Burrow",26.1,0
1,1,0,0,0,0,23820,"tm10",2015-01-31 11:50:00,2015-01-31 12:00:00,"Burrow",27.5,0
1,1,0,0,0,0,420,"tm10",2015-01-31 11:57:00,2015-01-31 12:00:00,"Burrow",27.5,0
1,1,0,0,0,0,1860,"tm10",2015-01-31 12:28:00,2015-01-31 12:00:00,"Burrow",27.5,0
1,1,0,0,0,0,240,"tm10",2015-01-31 12:32:00,2015-01-31 13:00:00,"Burrow",29.6,0
1,1,0,0,0,0,26400,"tm10",2015-01-31 19:52:00,2015-01-31 20:00:00,"Burrow",34,0
67,1,0,0,0,0,360,"tm10",2015-01-31 19:58:00,2015-01-31 20:00:00,"Foraging",34,0
36,1,0,0,0,0,180,"tm10",2015-01-31 20:01:00,2015-01-31 20:00:00,"Foraging",34,0
19,1,0,0,0,0,300,"tm10",2015-01-31 20:06:00,2015-01-31 20:00:00,"Foraging",34,0
26,1,0,0,0,0,300,"tm10",2015-01-31 20:11:00,2015-01-31 20:00:00,"Foraging",34,0
50,1,0,0,0,0,300,"tm10",2015-01-31 20:16:00,2015-01-31 20:00:00,"Foraging",34,0
22,1,0,0,0,0,360,"tm10",2015-01-31 20:22:00,2015-01-31 20:00:00,"Foraging",34,0
18,1,0,0,0,0,180,"tm10",2015-01-31 20:25:00,2015-01-31 20:00:00,"Foraging",34,0
18,1,0,0,0,0,300,"tm10",2015-01-31 20:30:00,2015-01-31 21:00:00,"Foraging",32.8,0
23,1,0,0,0,0,300,"tm10",2015-01-31 20:35:00,2015-01-31 21:00:00,"Foraging",32.8,0
19,1,0,0,0,0,360,"tm10",2015-01-31 20:41:00,2015-01-31 21:00:00,"Foraging",32.8,0
6,1,0,0,0,0,180,"tm10",2015-01-31 20:44:00,2015-01-31 21:00:00,"Foraging",32.8,0
12,1,0,0,0,0,300,"tm10",2015-01-31 20:49:00,2015-01-31 21:00:00,"Foraging",32.8,0
12,1,0,0,0,0,300,"tm10",2015-01-31 20:54:00,2015-01-31 21:00:00,"Foraging",32.8,0
12,1,0,0,0,0,300,"tm10",2015-01-31 20:59:00,2015-01-31 21:00:00,"Foraging",32.8,0
23,1,0,0,0,0,360,"tm10",2015-01-31 21:05:00,2015-01-31 21:00:00,"Foraging",32.8,0
7,1,0,0,0,0,180,"tm10",2015-01-31 21:08:00,2015-01-31 21:00:00,"Foraging",32.8,0
33,1,0,0,0,0,300,"tm10",2015-01-31 21:13:00,2015-01-31 21:00:00,"Foraging",32.8,0
10,1,0,0,0,0,300,"tm10",2015-01-31 21:18:00,2015-01-31 21:00:00,"Foraging",32.8,0
11,1,0,0,0,0,300,"tm10",2015-01-31 21:23:00,2015-01-31 21:00:00,"Foraging",32.8,0
11,1,0,0,0,0,360,"tm10",2015-01-31 21:29:00,2015-01-31 21:00:00,"Foraging",32.8,0
9,1,0,0,0,0,180,"tm10",2015-01-31 21:32:00,2015-01-31 22:00:00,"Foraging",31.3,0
37,1,0,0,0,0,300,"tm10",2015-01-31 21:37:00,2015-01-31 22:00:00,"Foraging",31.3,0
17,1,0,0,0,0,300,"tm10",2015-01-31 21:42:00,2015-01-31 22:00:00,"Foraging",31.3,0
32,1,0,0,0,0,300,"tm10",2015-01-31 21:47:00,2015-01-31 22:00:00,"Foraging",31.3,0
276,1,0,0,0,0,360,"tm10",2015-01-31 21:53:00,2015-01-31 22:00:00,"Transit",31.3,0
69,1,0,0,0,0,2280,"tm10",2015-01-31 22:31:00,2015-01-31 23:00:00,"Transit",31.6,0
73,0.876712328767123,0,0,0,0.123287671232877,300,"tm10",2015-01-31 22:36:00,2015-01-31 23:00:00,"Transit",31.6,0
91,0,0.571428571428571,0,0,0.428571428571429,300,"tm10",2015-01-31 22:41:00,2015-01-31 23:00:00,"Transit",31.6,0
23,0,1,0,0,0,300,"tm10",2015-01-31 22:46:00,2015-01-31 23:00:00,"Foraging",31.6,0
10,0,1,0,0,0,300,"tm10",2015-01-31 22:51:00,2015-01-31 23:00:00,"Foraging",31.6,0
59,0,1,0,0,0,300,"tm10",2015-01-31 22:56:00,2015-01-31 23:00:00,"Foraging",31.6,0
22,0,1,0,0,0,300,"tm10",2015-01-31 23:01:00,2015-01-31 23:00:00,"Foraging",31.6,0
9,0,1,0,0,0,300,"tm10",2015-01-31 23:06:00,2015-01-31 23:00:00,"Foraging",31.6,0
18,0,1,0,0,0,300,"tm10",2015-01-31 23:11:00,2015-01-31 23:00:00,"Foraging",31.6,0
2,0,1,0,0,0,360,"tm10",2015-01-31 23:17:00,2015-01-31 23:00:00,"Burrow",31.6,0
3,0,1,0,0,0,180,"tm10",2015-01-31 23:20:00,2015-01-31 23:00:00,"Burrow",31.6,0
1,0,1,0,0,0,300,"tm10",2015-01-31 23:25:00,2015-01-31 23:00:00,"Burrow",31.6,0
2,0,1,0,0,0,300,"tm10",2015-01-31 23:30:00,2015-02-01 00:00:00,"Burrow",31,0
1,0,1,0,0,0,300,"tm10",2015-01-31 23:35:00,2015-02-01 00:00:00,"Burrow",31,0
3,0,1,0,0,0,300,"tm10",2015-01-31 23:40:00,2015-02-01 00:00:00,"Burrow",31,0
2,0,1,0,0,0,240,"tm10",2015-01-31 23:44:00,2015-02-01 00:00:00,"Burrow",31,0
1,0,1,0,0,0,420,"tm10",2015-01-31 23:51:00,2015-02-01 00:00:00,"Burrow",31,0
9,0,1,0,0,0,300,"tm10",2015-01-31 23:56:00,2015-02-01 00:00:00,"Foraging",31,0
20,0,1,0,0,0,300,"tm10",2015-02-01 00:01:00,2015-02-01 00:00:00,"Foraging",31,0
34,0,1,0,0,0,360,"tm10",2015-02-01 00:07:00,2015-02-01 00:00:00,"Foraging",31,0
38,0,1,0,0,0,120,"tm10",2015-02-01 00:09:00,2015-02-01 00:00:00,"Foraging",31,0
52,0,1,0,0,0,480,"tm10",2015-02-01 00:17:00,2015-02-01 00:00:00,"Foraging",31,0
56,0,1,0,0,0,180,"tm10",2015-02-01 00:20:00,2015-02-01 00:00:00,"Foraging",31,0
21,0,1,0,0,0,300,"tm10",2015-02-01 00:25:00,2015-02-01 00:00:00,"Foraging",31,0
59,0,1,0,0,0,300,"tm10",2015-02-01 00:30:00,2015-02-01 01:00:00,"Foraging",27.5,0
19,0,1,0,0,0,300,"tm10",2015-02-01 00:35:00,2015-02-01 01:00:00,"Foraging",27.5,0
107,0,1,0,0,0,300,"tm10",2015-02-01 00:40:00,2015-02-01 01:00:00,"Foraging",27.5,0
67,0,1,0,0,0,1800,"tm10",2015-02-01 01:10:00,2015-02-01 01:00:00,"Foraging",27.5,0
62,0,1,0,0,0,300,"tm10",2015-02-01 01:15:00,2015-02-01 01:00:00,"Foraging",27.5,0
17,0,1,0,0,0,3480,"tm10",2015-02-01 02:13:00,2015-02-01 02:00:00,"Foraging",28.4,0
34,0,1,0,0,0,1020,"tm10",2015-02-01 02:30:00,2015-02-01 03:00:00,"Foraging",27,0
85,0,1,0,0,0,300,"tm10",2015-02-01 02:35:00,2015-02-01 03:00:00,"Foraging",27,0
37,0,1,0,0,0,360,"tm10",2015-02-01 02:41:00,2015-02-01 03:00:00,"Foraging",27,0
44,0,1,0,0,0,180,"tm10",2015-02-01 02:44:00,2015-02-01 03:00:00,"Foraging",27,0
18,0,1,0,0,0,300,"tm10",2015-02-01 02:49:00,2015-02-01 03:00:00,"Foraging",27,0
35,0,1,0,0,0,300,"tm10",2015-02-01 02:54:00,2015-02-01 03:00:00,"Foraging",27,0
27,0,1,0,0,0,300,"tm10",2015-02-01 02:59:00,2015-02-01 03:00:00,"Foraging",27,0
275,0.450909090909091,0.461818181818182,0,0,0.0872727272727273,240,"tm10",2015-02-01 03:03:00,2015-02-01 03:00:00,"Transit",27,0
147,1,0,0,0,0,1680,"tm10",2015-02-01 03:31:00,2015-02-01 04:00:00,"Transit",26.9,0
73,1,0,0,0,0,180,"tm10",2015-02-01 03:34:00,2015-02-01 04:00:00,"Transit",26.9,0
46,1,0,0,0,0,300,"tm10",2015-02-01 03:39:00,2015-02-01 04:00:00,"Transit",26.9,0
31,1,0,0,0,0,300,"tm10",2015-02-01 03:44:00,2015-02-01 04:00:00,"Foraging",26.9,0
13,1,0,0,0,0,300,"tm10",2015-02-01 03:49:00,2015-02-01 04:00:00,"Foraging",26.9,0
443,0.772009029345372,0.182844243792325,0,0,0.0451467268623025,240,"tm10",2015-02-01 03:53:00,2015-02-01 04:00:00,"Transit",26.9,0
2,0,1,0,0,0,1320,"tm10",2015-02-01 04:15:00,2015-02-01 04:00:00,"Burrow",26.9,0
2,0,1,0,0,0,300,"tm10",2015-02-01 04:20:00,2015-02-01 04:00:00,"Burrow",26.9,0
84,0,1,0,0,0,54420,"tm10",2015-02-01 19:27:00,2015-02-01 19:00:00,"Foraging",37,0
41,0,1,0,0,0,1440,"tm10",2015-02-01 19:51:00,2015-02-01 20:00:00,"Foraging",36.5,0
23,0,1,0,0,0,240,"tm10",2015-02-01 19:55:00,2015-02-01 20:00:00,"Foraging",36.5,0
53,0,1,0,0,0,420,"tm10",2015-02-01 20:02:00,2015-02-01 20:00:00,"Foraging",36.5,0
82,0,1,0,0,0,300,"tm10",2015-02-01 20:07:00,2015-02-01 20:00:00,"Foraging",36.5,0
54,0,1,0,0,0,360,"tm10",2015-02-01 20:13:00,2015-02-01 20:00:00,"Foraging",36.5,0
14,0,1,0,0,0,180,"tm10",2015-02-01 20:16:00,2015-02-01 20:00:00,"Foraging",36.5,0
11,0,1,0,0,0,300,"tm10",2015-02-01 20:21:00,2015-02-01 20:00:00,"Foraging",36.5,0
10,0,1,0,0,0,300,"tm10",2015-02-01 20:26:00,2015-02-01 20:00:00,"Foraging",36.5,0
11,0,1,0,0,0,300,"tm10",2015-02-01 20:31:00,2015-02-01 21:00:00,"Foraging",31.2,0
9,0,1,0,0,0,300,"tm10",2015-02-01 20:36:00,2015-02-01 21:00:00,"Foraging",31.2,0
18,0,1,0,0,0,360,"tm10",2015-02-01 20:42:00,2015-02-01 21:00:00,"Foraging",31.2,0
11,0,1,0,0,0,780,"tm10",2015-02-01 20:55:00,2015-02-01 21:00:00,"Foraging",31.2,0
15,0,1,0,0,0,300,"tm10",2015-02-01 21:00:00,2015-02-01 21:00:00,"Foraging",31.2,0
26,0,1,0,0,0,300,"tm10",2015-02-01 21:05:00,2015-02-01 21:00:00,"Foraging",31.2,0
35,0,1,0,0,0,300,"tm10",2015-02-01 21:10:00,2015-02-01 21:00:00,"Foraging",31.2,0
36,0,1,0,0,0,300,"tm10",2015-02-01 21:15:00,2015-02-01 21:00:00,"Foraging",31.2,0
46,0,1,0,0,0,300,"tm10",2015-02-01 21:20:00,2015-02-01 21:00:00,"Foraging",31.2,0
