"n","ndvi","X1","X3","X4","X5","X7","dt","id","date","date.round","state","t.ar","rain"
1,0.653203889267448,1,0,0,0,0,300,"tm2",2014-11-10 05:40:00,2014-11-10 06:00:00,"Burrow",27.5,0
1,0.653203889267448,1,0,0,0,0,300,"tm2",2014-11-10 05:45:00,2014-11-10 06:00:00,"Burrow",27.5,0
1,0.653203889267448,1,0,0,0,0,360,"tm2",2014-11-10 05:51:00,2014-11-10 06:00:00,"Burrow",27.5,0
1,0.653203889267448,1,0,0,0,0,180,"tm2",2014-11-10 05:54:00,2014-11-10 06:00:00,"Burrow",27.5,0
1,0.653203889267448,1,0,0,0,0,300,"tm2",2014-11-10 05:59:00,2014-11-10 06:00:00,"Burrow",27.5,0
1,0.653203889267448,1,0,0,0,0,300,"tm2",2014-11-10 06:04:00,2014-11-10 06:00:00,"Burrow",27.5,0
1,0.653203889267448,1,0,0,0,0,300,"tm2",2014-11-10 06:09:00,2014-11-10 06:00:00,"Burrow",27.5,0
1,0.653203889267448,1,0,0,0,0,840,"tm2",2014-11-10 06:23:00,2014-11-10 06:00:00,"Burrow",27.5,0
1,0.653203889267448,1,0,0,0,0,840,"tm2",2014-11-10 06:37:00,2014-11-10 07:00:00,"Burrow",27.6,0
1,0.653203889267448,1,0,0,0,0,4740,"tm2",2014-11-10 07:56:00,2014-11-10 08:00:00,"Burrow",27.4,0
1,0.653203889267448,1,0,0,0,0,300,"tm2",2014-11-10 08:01:00,2014-11-10 08:00:00,"Burrow",27.4,0
1,0.653203889267448,1,0,0,0,0,300,"tm2",2014-11-10 08:06:00,2014-11-10 08:00:00,"Burrow",27.4,0
1,0.653203889267448,1,0,0,0,0,300,"tm2",2014-11-10 08:11:00,2014-11-10 08:00:00,"Burrow",27.4,0
1,0.653203889267448,1,0,0,0,0,300,"tm2",2014-11-10 08:16:00,2014-11-10 08:00:00,"Burrow",27.4,0
1,0.653203889267448,1,0,0,0,0,300,"tm2",2014-11-10 08:21:00,2014-11-10 08:00:00,"Burrow",27.4,0
1,0.653203889267448,1,0,0,0,0,240,"tm2",2014-11-10 08:25:00,2014-11-10 08:00:00,"Burrow",27.4,0
1,0.653203889267448,1,0,0,0,0,1080,"tm2",2014-11-10 08:43:00,2014-11-10 09:00:00,"Burrow",26.7,0
1,0.653203889267448,1,0,0,0,0,360,"tm2",2014-11-10 08:49:00,2014-11-10 09:00:00,"Burrow",26.7,0
1,0.653203889267448,1,0,0,0,0,180,"tm2",2014-11-10 08:52:00,2014-11-10 09:00:00,"Burrow",26.7,0
1,0.653203889267448,1,0,0,0,0,300,"tm2",2014-11-10 08:57:00,2014-11-10 09:00:00,"Burrow",26.7,0
1,0.653203889267448,1,0,0,0,0,300,"tm2",2014-11-10 09:02:00,2014-11-10 09:00:00,"Burrow",26.7,0
1,0.653203889267448,1,0,0,0,0,300,"tm2",2014-11-10 09:07:00,2014-11-10 09:00:00,"Burrow",26.7,0
1,0.653203889267448,1,0,0,0,0,300,"tm2",2014-11-10 09:12:00,2014-11-10 09:00:00,"Burrow",26.7,0
2,0.707661529222295,0.5,0.5,0,0,0,300,"tm2",2014-11-10 09:17:00,2014-11-10 09:00:00,"Foraging",26.7,0
3,0.701318244322028,0.333333333333333,0.666666666666667,0,0,0,4380,"tm2",2014-11-10 10:30:00,2014-11-10 11:00:00,"Foraging",28.5,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 10:35:00,2014-11-10 11:00:00,"Burrow",28.5,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 10:40:00,2014-11-10 11:00:00,"Burrow",28.5,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 10:45:00,2014-11-10 11:00:00,"Burrow",28.5,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 10:50:00,2014-11-10 11:00:00,"Burrow",28.5,0
1,0.688631674521496,0,1,0,0,0,360,"tm2",2014-11-10 10:56:00,2014-11-10 11:00:00,"Burrow",28.5,0
1,0.688631674521496,0,1,0,0,0,180,"tm2",2014-11-10 10:59:00,2014-11-10 11:00:00,"Burrow",28.5,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 11:04:00,2014-11-10 11:00:00,"Burrow",28.5,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 11:09:00,2014-11-10 11:00:00,"Burrow",28.5,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 11:14:00,2014-11-10 11:00:00,"Burrow",28.5,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 11:19:00,2014-11-10 11:00:00,"Burrow",28.5,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 11:24:00,2014-11-10 11:00:00,"Burrow",28.5,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 11:29:00,2014-11-10 11:00:00,"Burrow",28.5,0
1,0.688631674521496,0,1,0,0,0,360,"tm2",2014-11-10 11:35:00,2014-11-10 12:00:00,"Burrow",29.8,0
1,0.688631674521496,0,1,0,0,0,180,"tm2",2014-11-10 11:38:00,2014-11-10 12:00:00,"Burrow",29.8,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 11:43:00,2014-11-10 12:00:00,"Burrow",29.8,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 11:48:00,2014-11-10 12:00:00,"Burrow",29.8,0
1,0.688631674521496,0,1,0,0,0,1560,"tm2",2014-11-10 12:14:00,2014-11-10 12:00:00,"Burrow",29.8,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 12:19:00,2014-11-10 12:00:00,"Burrow",29.8,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 12:24:00,2014-11-10 12:00:00,"Burrow",29.8,0
1,0.688631674521496,0,1,0,0,0,960,"tm2",2014-11-10 12:40:00,2014-11-10 13:00:00,"Burrow",30.2,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 12:45:00,2014-11-10 13:00:00,"Burrow",30.2,0
1,0.688631674521496,0,1,0,0,0,720,"tm2",2014-11-10 12:57:00,2014-11-10 13:00:00,"Burrow",30.2,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 13:02:00,2014-11-10 13:00:00,"Burrow",30.2,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 13:07:00,2014-11-10 13:00:00,"Burrow",30.2,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 13:12:00,2014-11-10 13:00:00,"Burrow",30.2,0
1,0.688631674521496,0,1,0,0,0,240,"tm2",2014-11-10 13:16:00,2014-11-10 13:00:00,"Burrow",30.2,0
1,0.688631674521496,0,1,0,0,0,3720,"tm2",2014-11-10 14:18:00,2014-11-10 14:00:00,"Burrow",31.3,0
1,0.688631674521496,0,1,0,0,0,960,"tm2",2014-11-10 14:34:00,2014-11-10 15:00:00,"Burrow",32.7,0
1,0.688631674521496,0,1,0,0,0,180,"tm2",2014-11-10 14:37:00,2014-11-10 15:00:00,"Burrow",32.7,0
1,0.688631674521496,0,1,0,0,0,240,"tm2",2014-11-10 14:41:00,2014-11-10 15:00:00,"Burrow",32.7,0
1,0.688631674521496,0,1,0,0,0,1620,"tm2",2014-11-10 15:08:00,2014-11-10 15:00:00,"Burrow",32.7,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 15:13:00,2014-11-10 15:00:00,"Burrow",32.7,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 15:18:00,2014-11-10 15:00:00,"Burrow",32.7,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 15:23:00,2014-11-10 15:00:00,"Burrow",32.7,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 15:28:00,2014-11-10 15:00:00,"Burrow",32.7,0
1,0.688631674521496,0,1,0,0,0,720,"tm2",2014-11-10 15:40:00,2014-11-10 16:00:00,"Burrow",33.3,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 15:45:00,2014-11-10 16:00:00,"Burrow",33.3,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 15:50:00,2014-11-10 16:00:00,"Burrow",33.3,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 15:55:00,2014-11-10 16:00:00,"Burrow",33.3,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 16:00:00,2014-11-10 16:00:00,"Burrow",33.3,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 16:05:00,2014-11-10 16:00:00,"Burrow",33.3,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 16:10:00,2014-11-10 16:00:00,"Burrow",33.3,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 16:15:00,2014-11-10 16:00:00,"Burrow",33.3,0
1,0.688631674521496,0,1,0,0,0,240,"tm2",2014-11-10 16:19:00,2014-11-10 16:00:00,"Burrow",33.3,0
1,0.688631674521496,0,1,0,0,0,360,"tm2",2014-11-10 16:25:00,2014-11-10 16:00:00,"Burrow",33.3,0
1,0.688631674521496,0,1,0,0,0,840,"tm2",2014-11-10 16:39:00,2014-11-10 17:00:00,"Burrow",34.1,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 16:44:00,2014-11-10 17:00:00,"Burrow",34.1,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 16:49:00,2014-11-10 17:00:00,"Burrow",34.1,0
1,0.688631674521496,0,1,0,0,0,240,"tm2",2014-11-10 16:53:00,2014-11-10 17:00:00,"Burrow",34.1,0
1,0.688631674521496,0,1,0,0,0,360,"tm2",2014-11-10 16:59:00,2014-11-10 17:00:00,"Burrow",34.1,0
1,0.688631674521496,0,1,0,0,0,420,"tm2",2014-11-10 17:06:00,2014-11-10 17:00:00,"Burrow",34.1,0
1,0.688631674521496,0,1,0,0,0,1200,"tm2",2014-11-10 17:26:00,2014-11-10 17:00:00,"Burrow",34.1,0
1,0.688631674521496,0,1,0,0,0,1800,"tm2",2014-11-10 17:56:00,2014-11-10 18:00:00,"Burrow",32.6,0
1,0.688631674521496,0,1,0,0,0,300,"tm2",2014-11-10 18:01:00,2014-11-10 18:00:00,"Burrow",32.6,0
1,0.688631674521496,0,1,0,0,0,2340,"tm2",2014-11-10 18:40:00,2014-11-10 19:00:00,"Burrow",33.3,0
1,0.688631674521496,0,1,0,0,0,180,"tm2",2014-11-10 18:43:00,2014-11-10 19:00:00,"Burrow",33.3,0
4,0.720044721932526,0,1,0,0,0,300,"tm2",2014-11-10 18:48:00,2014-11-10 19:00:00,"Transit",33.3,0
3,0.746960383505912,0.333333333333333,0.333333333333333,0,0,0.333333333333333,300,"tm2",2014-11-10 18:53:00,2014-11-10 19:00:00,"Transit",33.3,0
2,0.758807918807664,0.5,0,0,0,0.5,300,"tm2",2014-11-10 18:58:00,2014-11-10 19:00:00,"Foraging",33.3,0
2,0.71611464298397,0,0,0,0,1,360,"tm2",2014-11-10 19:04:00,2014-11-10 19:00:00,"Foraging",33.3,0
3,0.726854771237921,0,0.333333333333333,0,0,0.666666666666667,120,"tm2",2014-11-10 19:06:00,2014-11-10 19:00:00,"Foraging",33.3,0
2,0.729255934606503,0,0.5,0,0,0.5,480,"tm2",2014-11-10 19:14:00,2014-11-10 19:00:00,"Foraging",33.3,0
1,0.736057726583773,0,0,0,0,1,180,"tm2",2014-11-10 19:17:00,2014-11-10 19:00:00,"Foraging",33.3,0
2,0.73839770255745,0,0,0,0,1,300,"tm2",2014-11-10 19:22:00,2014-11-10 19:00:00,"Foraging",33.3,0
3,0.763366577113815,0,0,0,0,1,300,"tm2",2014-11-10 19:27:00,2014-11-10 19:00:00,"Transit",33.3,0
5,0.787347244088968,0,0,0,0,1,360,"tm2",2014-11-10 19:33:00,2014-11-10 20:00:00,"Transit",32.8,0
3,0.772102011362736,0,0,0,0,1,180,"tm2",2014-11-10 19:36:00,2014-11-10 20:00:00,"Transit",32.8,0
3,0.752091940324463,0.333333333333333,0,0,0,0.666666666666667,300,"tm2",2014-11-10 19:41:00,2014-11-10 20:00:00,"Transit",32.8,0
3,0.793960380185347,0.666666666666667,0,0,0,0.333333333333333,300,"tm2",2014-11-10 19:46:00,2014-11-10 20:00:00,"Transit",32.8,0
3,0.772899605008049,0.333333333333333,0,0,0,0.666666666666667,360,"tm2",2014-11-10 19:52:00,2014-11-10 20:00:00,"Foraging",32.8,0
4,0.79090370710872,0.75,0,0,0,0.25,180,"tm2",2014-11-10 19:55:00,2014-11-10 20:00:00,"Foraging",32.8,0
3,0.778046233294223,0.666666666666667,0,0,0,0.333333333333333,300,"tm2",2014-11-10 20:00:00,2014-11-10 20:00:00,"Foraging",32.8,0
4,0.762180601319747,0.5,0,0,0,0.5,300,"tm2",2014-11-10 20:05:00,2014-11-10 20:00:00,"Foraging",32.8,0
2,0.787471314509305,1,0,0,0,0,360,"tm2",2014-11-10 20:11:00,2014-11-10 20:00:00,"Foraging",32.8,0
2,0.745008006689575,1,0,0,0,0,180,"tm2",2014-11-10 20:14:00,2014-11-10 20:00:00,"Foraging",32.8,0
3,0.72420101368699,1,0,0,0,0,300,"tm2",2014-11-10 20:19:00,2014-11-10 20:00:00,"Foraging",32.8,0
2,0.737286822129006,1,0,0,0,0,300,"tm2",2014-11-10 20:24:00,2014-11-10 20:00:00,"Foraging",32.8,0
2,0.712964006702322,1,0,0,0,0,300,"tm2",2014-11-10 20:29:00,2014-11-10 20:00:00,"Foraging",32.8,0
3,0.74925559141201,1,0,0,0,0,360,"tm2",2014-11-10 20:35:00,2014-11-10 21:00:00,"Foraging",32.8,2.8
2,0.792501240050895,1,0,0,0,0,180,"tm2",2014-11-10 20:38:00,2014-11-10 21:00:00,"Foraging",32.8,2.8
5,0.770811560114774,0.6,0,0,0,0.4,300,"tm2",2014-11-10 20:43:00,2014-11-10 21:00:00,"Foraging",32.8,2.8
2,0.773196720393263,0,0,0,0,1,300,"tm2",2014-11-10 20:48:00,2014-11-10 21:00:00,"Foraging",32.8,2.8
2,0.791427165987186,0.5,0,0,0,0.5,300,"tm2",2014-11-10 20:53:00,2014-11-10 21:00:00,"Foraging",32.8,2.8
4,0.797463222299587,0.5,0,0,0,0.5,360,"tm2",2014-11-10 20:59:00,2014-11-10 21:00:00,"Transit",32.8,2.8
6,0.799432787490006,0.333333333333333,0,0,0,0.666666666666667,180,"tm2",2014-11-10 21:02:00,2014-11-10 21:00:00,"Transit",32.8,2.8
3,0.754457792892793,0.333333333333333,0,0,0,0.666666666666667,300,"tm2",2014-11-10 21:07:00,2014-11-10 21:00:00,"Transit",32.8,2.8
4,0.784883171958,0.25,0,0,0,0.75,300,"tm2",2014-11-10 21:12:00,2014-11-10 21:00:00,"Transit",32.8,2.8
4,0.815675377243734,0.5,0,0,0,0.5,300,"tm2",2014-11-10 21:17:00,2014-11-10 21:00:00,"Transit",32.8,2.8
3,0.827368004829121,1,0,0,0,0,360,"tm2",2014-11-10 21:23:00,2014-11-10 21:00:00,"Foraging",32.8,2.8
1,0.831771365810124,1,0,0,0,0,180,"tm2",2014-11-10 21:26:00,2014-11-10 21:00:00,"Burrow",32.8,2.8
1,0.831771365810124,1,0,0,0,0,300,"tm2",2014-11-10 21:31:00,2014-11-10 22:00:00,"Burrow",30.8,0
1,0.831771365810124,1,0,0,0,0,300,"tm2",2014-11-10 21:36:00,2014-11-10 22:00:00,"Burrow",30.8,0
1,0.831771365810124,1,0,0,0,0,300,"tm2",2014-11-10 21:41:00,2014-11-10 22:00:00,"Burrow",30.8,0
1,0.831771365810124,1,0,0,0,0,300,"tm2",2014-11-10 21:46:00,2014-11-10 22:00:00,"Burrow",30.8,0
1,0.831771365810124,1,0,0,0,0,300,"tm2",2014-11-10 21:51:00,2014-11-10 22:00:00,"Burrow",30.8,0
1,0.831771365810124,1,0,0,0,0,3720,"tm2",2014-11-10 22:53:00,2014-11-10 23:00:00,"Burrow",30.4,0
1,0.831771365810124,1,0,0,0,0,180,"tm2",2014-11-10 22:56:00,2014-11-10 23:00:00,"Burrow",30.4,0
2,0.828089028175799,1,0,0,0,0,300,"tm2",2014-11-10 23:01:00,2014-11-10 23:00:00,"Foraging",30.4,0
2,0.828089028175799,1,0,0,0,0,300,"tm2",2014-11-10 23:06:00,2014-11-10 23:00:00,"Foraging",30.4,0
2,0.831144986423406,1,0,0,0,0,300,"tm2",2014-11-10 23:11:00,2014-11-10 23:00:00,"Foraging",30.4,0
1,0.830518607036687,1,0,0,0,0,300,"tm2",2014-11-10 23:16:00,2014-11-10 23:00:00,"Foraging",30.4,0
3,0.833775226243754,1,0,0,0,0,300,"tm2",2014-11-10 23:21:00,2014-11-10 23:00:00,"Foraging",30.4,0
1,0.841753952896764,1,0,0,0,0,840,"tm2",2014-11-10 23:35:00,2014-11-11 00:00:00,"Foraging",30.7,0
1,0.841753952896764,1,0,0,0,0,300,"tm2",2014-11-10 23:40:00,2014-11-11 00:00:00,"Foraging",30.7,0
3,0.833775226243754,1,0,0,0,0,300,"tm2",2014-11-10 23:45:00,2014-11-11 00:00:00,"Transit",30.7,0
18,0.782832431952246,0.444444444444444,0.0555555555555556,0,0,0.5,300,"tm2",2014-11-10 23:50:00,2014-11-11 00:00:00,"Transit",30.7,0
6,0.803875212186857,0,0.5,0,0,0.5,5640,"tm2",2014-11-11 01:24:00,2014-11-11 01:00:00,"Transit",29.8,0
4,0.820055654811374,0,0.75,0,0,0.25,840,"tm2",2014-11-11 01:38:00,2014-11-11 02:00:00,"Transit",28.2,0
2,0.735932852959337,0,0,0,0,1,1860,"tm2",2014-11-11 02:09:00,2014-11-11 02:00:00,"Foraging",28.2,0
3,0.774365746965748,0,0.333333333333333,0,0,0.666666666666667,300,"tm2",2014-11-11 02:14:00,2014-11-11 02:00:00,"Foraging",28.2,0
3,0.774365746965748,0,0.333333333333333,0,0,0.666666666666667,300,"tm2",2014-11-11 02:19:00,2014-11-11 02:00:00,"Foraging",28.2,0
1,0.71509945824278,0,0,0,0,1,360,"tm2",2014-11-11 02:25:00,2014-11-11 02:00:00,"Foraging",28.2,0
2,0.774999350925993,0,0,0,0,1,180,"tm2",2014-11-11 02:28:00,2014-11-11 02:00:00,"Foraging",28.2,0
1,0.834899243609206,0,0,0,0,1,300,"tm2",2014-11-11 02:33:00,2014-11-11 03:00:00,"Foraging",27.3,0
2,0.843065389293888,0,0.5,0,0,0.5,300,"tm2",2014-11-11 02:38:00,2014-11-11 03:00:00,"Foraging",27.3,0
2,0.843065389293888,0,0.5,0,0,0.5,300,"tm2",2014-11-11 02:43:00,2014-11-11 03:00:00,"Foraging",27.3,0
2,0.845592480415889,0,0.5,0,0,0.5,300,"tm2",2014-11-11 02:48:00,2014-11-11 03:00:00,"Foraging",27.3,0
3,0.833737115364638,0,1,0,0,0,360,"tm2",2014-11-11 02:54:00,2014-11-11 03:00:00,"Foraging",27.3,0
1,0.801453505526454,0,1,0,0,0,180,"tm2",2014-11-11 02:57:00,2014-11-11 03:00:00,"Foraging",27.3,0
7,0.799111442142183,0.285714285714286,0.142857142857143,0,0,0.571428571428571,300,"tm2",2014-11-11 03:02:00,2014-11-11 03:00:00,"Transit",27.3,0
4,0.816685636757978,0,0,0,0,1,300,"tm2",2014-11-11 03:07:00,2014-11-11 03:00:00,"Transit",27.3,0
2,0.781076402812895,0,0,0,0,1,300,"tm2",2014-11-11 03:12:00,2014-11-11 03:00:00,"Transit",27.3,0
4,0.769241629882158,0.25,0.25,0,0,0.5,360,"tm2",2014-11-11 03:18:00,2014-11-11 03:00:00,"Transit",27.3,0
3,0.700586889457231,0,0.333333333333333,0,0,0.666666666666667,180,"tm2",2014-11-11 03:21:00,2014-11-11 03:00:00,"Transit",27.3,0
3,0.744639593360446,0.333333333333333,0,0,0,0.666666666666667,300,"tm2",2014-11-11 03:26:00,2014-11-11 03:00:00,"Foraging",27.3,0
1,0.780767515283902,0,0,0,0,1,300,"tm2",2014-11-11 03:31:00,2014-11-11 04:00:00,"Foraging",26.7,0
4,0.716791103567423,0.25,0,0,0,0.75,360,"tm2",2014-11-11 03:37:00,2014-11-11 04:00:00,"Foraging",26.7,0
1,0.658984511051237,0,0,0,0,1,180,"tm2",2014-11-11 03:40:00,2014-11-11 04:00:00,"Burrow",26.7,0
1,0.658984511051237,0,0,0,0,1,300,"tm2",2014-11-11 03:45:00,2014-11-11 04:00:00,"Burrow",26.7,0
1,0.658984511051237,0,0,0,0,1,54540,"tm2",2014-11-11 18:54:00,2014-11-11 19:00:00,"Burrow",34.5,0
1,0.658984511051237,0,0,0,0,1,360,"tm2",2014-11-11 19:00:00,2014-11-11 19:00:00,"Burrow",34.5,0
3,0.704045258616224,0.333333333333333,0,0,0,0.666666666666667,180,"tm2",2014-11-11 19:03:00,2014-11-11 19:00:00,"Foraging",34.5,0
3,0.794178602596095,1,0,0,0,0,300,"tm2",2014-11-11 19:08:00,2014-11-11 19:00:00,"Foraging",34.5,0
1,0.832731950869246,1,0,0,0,0,300,"tm2",2014-11-11 19:13:00,2014-11-11 19:00:00,"Foraging",34.5,0
1,0.832731950869246,1,0,0,0,0,300,"tm2",2014-11-11 19:18:00,2014-11-11 19:00:00,"Foraging",34.5,0
1,0.832731950869246,1,0,0,0,0,840,"tm2",2014-11-11 19:32:00,2014-11-11 20:00:00,"Foraging",33.8,0
1,0.832731950869246,1,0,0,0,0,300,"tm2",2014-11-11 19:37:00,2014-11-11 20:00:00,"Foraging",33.8,0
1,0.832731950869246,1,0,0,0,0,300,"tm2",2014-11-11 19:42:00,2014-11-11 20:00:00,"Foraging",33.8,0
2,0.833966522796515,1,0,0,0,0,300,"tm2",2014-11-11 19:47:00,2014-11-11 20:00:00,"Foraging",33.8,0
3,0.831687913114596,1,0,0,0,0,300,"tm2",2014-11-11 19:52:00,2014-11-11 20:00:00,"Foraging",33.8,0
4,0.840499180341355,1,0,0,0,0,300,"tm2",2014-11-11 19:57:00,2014-11-11 20:00:00,"Foraging",33.8,0
3,0.844955342538221,1,0,0,0,0,300,"tm2",2014-11-11 20:02:00,2014-11-11 20:00:00,"Foraging",33.8,0
1,0.832731950869246,1,0,0,0,0,300,"tm2",2014-11-11 20:07:00,2014-11-11 20:00:00,"Foraging",33.8,0
3,0.827404753864759,1,0,0,0,0,300,"tm2",2014-11-11 20:12:00,2014-11-11 20:00:00,"Transit",33.8,0
3,0.813979830564823,1,0,0,0,0,300,"tm2",2014-11-11 20:17:00,2014-11-11 20:00:00,"Transit",33.8,0
5,0.824221182512876,1,0,0,0,0,300,"tm2",2014-11-11 20:22:00,2014-11-11 20:00:00,"Transit",33.8,0
1,0.839228064997374,1,0,0,0,0,300,"tm2",2014-11-11 20:27:00,2014-11-11 20:00:00,"Foraging",33.8,0
3,0.833839345948062,1,0,0,0,0,300,"tm2",2014-11-11 20:32:00,2014-11-11 21:00:00,"Foraging",32.9,0
1,0.830518607036687,1,0,0,0,0,720,"tm2",2014-11-11 20:44:00,2014-11-11 21:00:00,"Foraging",32.9,0
1,0.830518607036687,1,0,0,0,0,300,"tm2",2014-11-11 20:49:00,2014-11-11 21:00:00,"Foraging",32.9,0
2,0.829785862917249,1,0,0,0,0,300,"tm2",2014-11-11 20:54:00,2014-11-11 21:00:00,"Foraging",32.9,0
1,0.829053118797812,1,0,0,0,0,300,"tm2",2014-11-11 20:59:00,2014-11-11 21:00:00,"Foraging",32.9,0
1,0.829053118797812,1,0,0,0,0,240,"tm2",2014-11-11 21:03:00,2014-11-11 21:00:00,"Foraging",32.9,0
2,0.835403535847288,1,0,0,0,0,420,"tm2",2014-11-11 21:10:00,2014-11-11 21:00:00,"Foraging",32.9,0
1,0.841753952896764,1,0,0,0,0,300,"tm2",2014-11-11 21:15:00,2014-11-11 21:00:00,"Foraging",32.9,0
1,0.841753952896764,1,0,0,0,0,300,"tm2",2014-11-11 21:20:00,2014-11-11 21:00:00,"Foraging",32.9,0
2,0.836762659353444,1,0,0,0,0,360,"tm2",2014-11-11 21:26:00,2014-11-11 21:00:00,"Foraging",32.9,0
2,0.831144986423406,1,0,0,0,0,180,"tm2",2014-11-11 21:29:00,2014-11-11 21:00:00,"Foraging",32.9,0
2,0.831144986423406,1,0,0,0,0,300,"tm2",2014-11-11 21:34:00,2014-11-11 22:00:00,"Foraging",30.6,0
2,0.835499715403749,1,0,0,0,0,300,"tm2",2014-11-11 21:39:00,2014-11-11 22:00:00,"Foraging",30.6,0
2,0.832577011566569,1,0,0,0,0,300,"tm2",2014-11-11 21:44:00,2014-11-11 22:00:00,"Foraging",30.6,0
